load_zone	timestamp	ZoneTotalCentralDispatch	ZoneTotalDistributedDispatch	zone_demand_mw
West	2018041203	6861.93	0	6861.93
West	2018041204	6977.81	0	6977.81
West	2018041205	7339.15	0	7339.15
West	2018041206	7623.5	0	7623.5
West	2018041207	8075.83	0	8075.83
West	2018041208	8522.52	0	8522.52
West	2018041209	8968.39	0	8968.39
West	2018041210	9425.54	0	9425.54
West	2018041211	9837.63	0	9837.63
West	2018041212	10236.1	0	10236.1
West	2018041213	10589.2	0	10589.2
West	2018041214	10924.8	0	10924.8
West	2018041215	11067.7	0	11067.7
West	2018041216	10977.2	0	10977.2
West	2018041217	10693.1	0	10693.1
West	2018041218	10351	0	10351
West	2018041219	10492.1	0	10492.1
West	2018041220	10114.1	0	10114.1
West	2018041221	9528.64	0	9528.64
West	2018041222	8773.04	0	8773.04
West	2018041223	8095.41	0	8095.41
West	2018041300	7588.58	0	7588.58
West	2018041301	7201.42	0	7201.42
West	2018041302	7020.22	0	7020.22
West	2018041303	6912.56	0	6912.56
West	2018041304	6920.6	0	6920.6
West	2018041305	7141.42	0	7141.42
West	2018041306	7345.3	0	7345.3
West	2018041307	7758.05	0	7758.05
West	2018041308	8379.98	0	8379.98
West	2018041309	8855.28	0	8855.28
West	2018041310	9236.53	0	9236.53
West	2018041311	9591.28	0	9591.28
West	2018041312	10034.4	0	10034.4
West	2018041313	10340.4	0	10340.4
West	2018041314	10564	0	10564
West	2018041315	10622.6	0	10622.6
West	2018041316	10747.9	0	10747.9
West	2018041317	10825.3	0	10825.3
West	2018041318	10809	0	10809
West	2018041319	11227.7	0	11227.7
West	2018041320	10983.6	0	10983.6
West	2018041321	10174	0	10174
West	2018041322	9117.58	0	9117.58
West	2018041323	8320.44	0	8320.44
West	2018041400	7820.02	0	7820.02
West	2018041401	7541.24	0	7541.24
West	2018041402	7443.11	0	7443.11
West	2018041403	7508.22	0	7508.22
West	2018041404	8069.33	0	8069.33
West	2018041405	9107.02	0	9107.02
West	2018041406	9346.96	0	9346.96
West	2018041407	9011.7	0	9011.7
West	2018041408	9034.43	0	9034.43
West	2018041409	9179.06	0	9179.06
West	2018041410	9206.03	0	9206.03
West	2018041411	9146.93	0	9146.93
West	2018041412	9063.34	0	9063.34
West	2018041413	8949.21	0	8949.21
West	2018041414	8746.92	0	8746.92
West	2018041415	8632.82	0	8632.82
West	2018041416	8588.91	0	8588.91
West	2018041417	8584.2	0	8584.2
West	2018041418	8692.8	0	8692.8
West	2018041419	9251.57	0	9251.57
West	2018041420	9130.02	0	9130.02
West	2018041421	8423.79	0	8423.79
West	2018041422	7647.67	0	7647.67
West	2018041423	7097.07	0	7097.07
West	2018041500	6820.3	0	6820.3
West	2018041501	6718.85	0	6718.85
West	2018041502	6771.05	0	6771.05
West	2018041503	6970.92	0	6970.92
West	2018041504	7749.16	0	7749.16
West	2018041505	9190.75	0	9190.75
West	2018041506	9610.59	0	9610.59
West	2018041507	9243.49	0	9243.49
West	2018041508	8994.9	0	8994.9
West	2018041509	8828.71	0	8828.71
West	2018041510	8638.58	0	8638.58
West	2018041511	8468.77	0	8468.77
West	2018041512	8332.66	0	8332.66
West	2018041513	8245.35	0	8245.35
West	2018041514	8245.98	0	8245.98
West	2018041515	8305.26	0	8305.26
West	2018041516	8344.95	0	8344.95
West	2018041517	8326.71	0	8326.71
West	2018041518	8413.87	0	8413.87
West	2018041519	9084.31	0	9084.31
West	2018041520	8990.67	0	8990.67
West	2018041521	8363.31	0	8363.31
West	2018041522	7572.19	0	7572.19
West	2018041523	7067.64	0	7067.64
West	2018041600	6854.54	0	6854.54
West	2018041601	6796.46	0	6796.46
West	2018041602	6843.39	0	6843.39
West	2018041603	7124.54	0	7124.54
West	2018041604	7889.68	0	7889.68
West	2018041605	9338.23	0	9338.23
West	2018041606	9659.39	0	9659.39
West	2018041607	9214.66	0	9214.66
West	2018041608	8913.18	0	8913.18
West	2018041609	8673.56	0	8673.56
West	2018041610	8519.08	0	8519.08
West	2018041611	8457.36	0	8457.36
West	2018041612	8403.62	0	8403.62
West	2018041613	8415.12	0	8415.12
West	2018041614	8526.77	0	8526.77
West	2018041615	8588.73	0	8588.73
West	2018041616	8616.51	0	8616.51
West	2018041617	8577.92	0	8577.92
West	2018041618	8618.31	0	8618.31
West	2018041619	9159.49	0	9159.49
West	2018041620	9031.25	0	9031.25
West	2018041621	8307.36	0	8307.36
West	2018041622	7423.87	0	7423.87
West	2018041623	6822.37	0	6822.37
West	2018041700	6474.67	0	6474.67
West	2018041701	6301.69	0	6301.69
West	2018041702	6219.51	0	6219.51
West	2018041703	6336.29	0	6336.29
West	2018041704	6875.44	0	6875.44
West	2018041705	8005.78	0	8005.78
West	2018041706	8368.34	0	8368.34
West	2018041707	8263.67	0	8263.67
West	2018041708	8421.57	0	8421.57
West	2018041709	8578.56	0	8578.56
West	2018041710	8672.33	0	8672.33
West	2018041711	8695.44	0	8695.44
West	2018041712	8708.56	0	8708.56
West	2018041713	8685.77	0	8685.77
West	2018041714	8700.1	0	8700.1
West	2018041715	8668.96	0	8668.96
West	2018041716	8669.34	0	8669.34
West	2018041717	8644.5	0	8644.5
West	2018041718	8711.31	0	8711.31
West	2018041719	9035.09	0	9035.09
West	2018041720	8831.64	0	8831.64
West	2018041721	8270.71	0	8270.71
West	2018041722	7596.75	0	7596.75
West	2018041723	6969.18	0	6969.18
West	2018041800	6628.96	0	6628.96
West	2018041801	6403.03	0	6403.03
West	2018041802	6322.53	0	6322.53
West	2018041803	6365.8	0	6365.8
