LOAD_ZONE	TIMEPOINT	zone_demand_mw
South	4165	18851.97441
South	4166	20012.43137
South	4167	21070.85473
South	4168	21997.20439
South	4169	22623.38537
South	4170	22494.2126
South	4171	21715.94897
South	4172	20757.57504
South	4173	20186.17105
South	4174	18614.60475
South	4175	16590.35917
South	4176	15063.99296
South	4177	14031.16915
South	4178	13364.62465
South	4179	12940.88505
South	4180	12988.20267
South	4181	13610.08959
South	4182	14453.18106
South	4183	15318.41959
South	4184	16424.5038
South	4185	18001.71057
South	4186	19675.12493
South	4187	21297.61032
South	4188	22852.3442
South	4189	23978.77942
South	4190	24637.50549
South	4191	24304.04122
South	4192	22820.30034
South	4193	21223.12516
South	4194	19690.65646
South	4195	18380.22931
South	4196	17909.35298
South	4197	17528.95752
South	4198	16327.84768
South	4199	14829.01398
South	4200	13655.7925
South	4201	12904.71874
South	4202	12446.99145
South	4203	12269.67901
South	4204	12408.03981
South	4205	13069.60782
South	4206	14140.09942
South	4207	14827.57068
South	4208	15721.93902
South	4209	16721.96303
South	4210	17725.51181
South	4211	18559.82248
South	4212	19523.66112
South	4213	20230.60682
South	4214	19817.44993
South	4215	19165.41628
South	4216	18837.8826
South	4217	18765.43436
South	4218	18713.94923
South	4219	18305.41944
South	4220	18101.12069
South	4221	18076.19628
South	4222	16978.19528
South	4223	15408.10573
South	4224	14232.73865
South	4225	13425.20175
South	4226	12826.87758
South	4227	12542.55427
South	4228	12582.23739
South	4229	13258.56559
South	4230	14278.94335
South	4231	14966.91884
South	4232	15766.63776
South	4233	16784.7622
South	4234	17958.83872
South	4235	19121.99922
South	4236	20148.76744
South	4237	21173.89378
South	4238	22040.10076
South	4239	22734.00132
South	4240	23235.73843
South	4241	23316.56484
South	4242	22800.87296
South	4243	21868.32752
South	4244	20894.78258
South	4245	20413.03117
South	4246	18896.21243
South	4247	17082.32819
South	4248	15589.90945
South	4249	14562.87391
South	4250	13856.34014
South	4251	13406.69488
South	4252	13401.69289
South	4253	13948.92465
South	4254	14913.77787
South	4255	15432.98788
South	4256	16221.56321
South	4257	17159.63341
South	4258	18360.50825
South	4259	19395.69378
South	4260	20342.40802
South	4261	21342.15114
South	4262	22337.48138
South	4263	23071.97321
South	4264	23574.51112
South	4265	23673.79219
South	4266	23140.64639
South	4267	22135.59067
South	4268	21151.11429
South	4269	20813.05431
South	4270	19503.15852
South	4271	18021.07301
South	4272	16655.54634
South	4273	15660.61157
South	4274	14981.54219
South	4275	14533.8678
South	4276	14311.99032
South	4277	14438.88898
South	4278	14665.1151
South	4279	15096.64302
South	4280	16054.44952
South	4281	17047.17974
South	4282	18204.28672
South	4283	19229.71901
South	4284	20010.21347
South	4285	20722.21999
South	4286	21219.8129
South	4287	21541.67015
South	4288	21834.36599
South	4289	22018.94595
South	4290	21918.57261
South	4291	21396.70944
South	4292	20822.55397
South	4293	20632.98903
South	4294	19504.29772
South	4295	18229.81905
South	4296	17031.05363
South	4297	15997.9557
South	4298	15288.46126
South	4299	14897.59261
South	4300	14616.90468
South	4301	14495.785
South	4302	14493.78401
South	4303	14878.79831
South	4304	16194.28362
South	4305	17726.1429
South	4306	19196.69911
South	4307	20419.52099
South	4308	21665.60283
South	4309	22663.33745
South	4310	23542.99381
South	4311	24140.53326
South	4312	24613.27198
South	4313	24756.43043
South	4314	24404.86998
South	4315	23614.8172
South	4316	22572.34118
South	4317	22227.14612
South	4318	20833.79114
South	4319	19116.27514
South	4320	17626.56937
South	4321	16516.42722
South	4322	15750.84249
South	4323	15343.50165
South	4324	15184.79614
South	4325	15602.04035
South	4326	16196.59254
South	4327	16850.86535
South	4328	17988.38363
South	4329	19305.22372
South	4330	20840.39117
South	4331	22108.19445
South	4332	23373.77584
South	4333	24506.05468
South	4334	25459.42332
South	4335	25919.26885
South	4336	26082.73279
South	4337	26101.50476
South	4338	25681.28275
South	4339	24566.67556
South	4340	23441.48194
South	4341	22845.52183
South	4342	21201.38847
South	4343	19253.36888
South	4344	17737.58498
Northeast	3625	3086.986015
Northeast	3626	2988.38518
Northeast	3627	2913.706302
Northeast	3628	2865.141468
Northeast	3629	2840.679028
Northeast	3630	2826.818089
Northeast	3631	2848.29361
Northeast	3632	3017.957203
Northeast	3633	3219.220381
Northeast	3634	3429.37073
Northeast	3635	3603.936682
Northeast	3636	3774.181118
Northeast	3637	3928.680426
Northeast	3638	4049.269089
Northeast	3639	4142.704841
Northeast	3640	4208.351227
Northeast	3641	4222.147931
Northeast	3642	4181.627626
Northeast	3643	4093.003308
Northeast	3644	3952.69385
Northeast	3645	3895.41871
Northeast	3646	3709.108289
Northeast	3647	3477.359614
Northeast	3648	3295.869161
Northeast	3649	3177.645612
Northeast	3650	3084.299158
Northeast	3651	3019.773554
Northeast	3652	2979.601668
Northeast	3653	3003.962646
Northeast	3654	3098.998351
Northeast	3655	3188.260737
Northeast	3656	3335.88803
Northeast	3657	3493.461855
Northeast	3658	3661.434837
Northeast	3659	3836.716767
Northeast	3660	3997.696504
Northeast	3661	4169.585299
Northeast	3662	4304.42426
Northeast	3663	4419.533762
Northeast	3664	4488.162826
Northeast	3665	4464.875401
Northeast	3666	4410.410374
Northeast	3667	4296.201839
Northeast	3668	4141.667924
Northeast	3669	4048.357593
Northeast	3670	3822.235445
Northeast	3671	3546.678976
Northeast	3672	3330.216626
Northeast	3673	3198.937323
Northeast	3674	3093.950234
Northeast	3675	3026.080816
Northeast	3676	2995.358613
Northeast	3677	3014.799544
Northeast	3678	3107.061437
Northeast	3679	3191.003829
Northeast	3680	3318.603698
Northeast	3681	3456.182877
Northeast	3682	3615.601903
Northeast	3683	3759.327634
Northeast	3684	3899.97081
Northeast	3685	4061.158009
Northeast	3686	4192.294233
Northeast	3687	4305.022553
Northeast	3688	4377.383547
Northeast	3689	4353.383096
Northeast	3690	4284.936474
Northeast	3691	4176.914794
Northeast	3692	4023.972311
Northeast	3693	3945.934421
Northeast	3694	3717.207082
Northeast	3695	3456.738536
Northeast	3696	3280.034098
Northeast	3697	3156.76246
Northeast	3698	3076.522945
Northeast	3699	3010.656875
Northeast	3700	2992.920939
Northeast	3701	3032.990709
Northeast	3702	3119.073978
Northeast	3703	3208.386511
Northeast	3704	3367.97989
Northeast	3705	3526.080953
Northeast	3706	3716.073638
Northeast	3707	3894.377722
Northeast	3708	4050.357423
Northeast	3709	4235.939729
Northeast	3710	4398.370122
Northeast	3711	4511.872471
Northeast	3712	4577.590983
Northeast	3713	4553.825944
Northeast	3714	4479.53498
Northeast	3715	4356.827909
Northeast	3716	4194.767765
Northeast	3717	4093.797879
Northeast	3718	3857.766941
Northeast	3719	3586.317633
Northeast	3720	3382.20177
Northeast	3721	3255.013238
Northeast	3722	3153.53664
Northeast	3723	3080.376231
Northeast	3724	3056.7308
Northeast	3725	3076.636446
Northeast	3726	3164.314827
Northeast	3727	3249.473962
Northeast	3728	3391.695297
Northeast	3729	3562.664444
Northeast	3730	3732.417595
Northeast	3731	3913.526185
Northeast	3732	4074.173912
Northeast	3733	4271.044181
Northeast	3734	4423.192281
Northeast	3735	4523.889083
Northeast	3736	4576.394321
Northeast	3737	4542.392711
Northeast	3738	4460.722013
Northeast	3739	4340.633303
Northeast	3740	4200.958501
Northeast	3741	4111.842349
Northeast	3742	3892.690682
Northeast	3743	3637.464376
Northeast	3744	3433.332201
Northeast	3745	3278.535657
Northeast	3746	3177.418758
Northeast	3747	3116.546022
Northeast	3748	3078.738337
Northeast	3749	3090.683358
Northeast	3750	3151.850417
Northeast	3751	3215.778421
Northeast	3752	3373.452341
Northeast	3753	3547.138404
Northeast	3754	3720.204325
Northeast	3755	3889.616447
Northeast	3756	4034.263134
Northeast	3757	4171.711463
Northeast	3758	4273.639541
Northeast	3759	4366.524842
Northeast	3760	4402.071345
Northeast	3761	4340.830744
Northeast	3762	4224.109348
Northeast	3763	4083.496286
Northeast	3764	3954.04163
Northeast	3765	3901.939038
Northeast	3766	3737.24144
Northeast	3767	3543.389498
Northeast	3768	3373.539991
Northeast	3769	3260.266036
Northeast	3770	3155.574531
Northeast	3771	3083.530389
Northeast	3772	3047.060573
Northeast	3773	3031.028715
Northeast	3774	3035.049219
Northeast	3775	3055.912015
Northeast	3776	3193.503306
Northeast	3777	3367.148467
Northeast	3778	3531.970912
Northeast	3779	3707.540691
Northeast	3780	3821.079064
Northeast	3781	3937.744702
Northeast	3782	4047.080833
Northeast	3783	4130.661724
Northeast	3784	4185.397659
Northeast	3785	4189.079918
Northeast	3786	4100.123565
Northeast	3787	4013.018841
Northeast	3788	3891.263579
Northeast	3789	3845.27792
Northeast	3790	3682.190287
Northeast	3791	3487.855163
Northeast	3792	3282.822176
Northeast	3793	3172.309681
Northeast	3794	3071.205191
Northeast	3795	2899.202532
Northeast	3796	2789.002114
Northeast	3797	2796.029776
Northeast	3798	2813.263576
Northeast	3799	2790.763062
Northeast	3800	2853.148341
Northeast	3801	2932.37995
Northeast	3802	3032.987222
Northeast	3803	3124.547612
Northeast	3804	3186.504672
Northeast	3805	3278.971759
Northeast	3806	3376.463725
Northeast	3807	3446.559374
Northeast	3808	3501.041203
Northeast	3809	3532.798218
Northeast	3810	3528.59495
Northeast	3811	3479.154022
Northeast	3812	3425.104002
Northeast	3813	3417.753928
Northeast	3814	3288.615721
Northeast	3815	3099.219606
Northeast	3816	2953.233245
Northeast	3817	2875.598919
Northeast	3818	2840.161831
Northeast	3819	2811.779223
Northeast	3820	2799.186565
Northeast	3821	2831.57111
Northeast	3822	2903.099144
Northeast	3823	2946.133476
Northeast	3824	3030.621389
Northeast	3825	3111.534295
Northeast	3826	3187.019668
Northeast	3827	3264.261145
Northeast	3828	3323.160467
Northeast	3829	3410.915472
Northeast	3830	3486.463295
Northeast	3831	3592.916406
Northeast	3832	3681.414681
Northeast	3833	3712.295031
Northeast	3834	3694.023219
Northeast	3835	3625.454313
Northeast	3836	3516.235684
Northeast	3837	3464.727272
Northeast	3838	3296.063515
Northeast	3839	3062.780927
Northeast	3840	2889.207692
Northeast	3841	2786.919462
Northeast	3842	2716.72517
Northeast	3843	2675.486452
Northeast	3844	2667.046122
Northeast	3845	2709.134738
Northeast	3846	2798.792623
Northeast	3847	2870.185234
Northeast	3848	2985.438494
Northeast	3849	3101.576488
Northeast	3850	3230.72384
Northeast	3851	3374.696848
Northeast	3852	3490.331068
Northeast	3853	3645.292293
Northeast	3854	3791.777024
Northeast	3855	3922.610631
Northeast	3856	4039.99886
Northeast	3857	4072.591296
Northeast	3858	4045.903243
Northeast	3859	3963.613748
Northeast	3860	3801.957469
Northeast	3861	3713.681727
Northeast	3862	3489.654742
Northeast	3863	3233.895475
Northeast	3864	3048.902265
Northeast	3865	2937.471303
Northeast	3866	2853.588769
Northeast	3867	2802.504648
Northeast	3868	2792.335569
Northeast	3869	2824.413419
Northeast	3870	2915.685681
Northeast	3871	3001.053778
Northeast	3872	3147.25644
Northeast	3873	3318.027801
Northeast	3874	3528.582924
Northeast	3875	3754.171994
Northeast	3876	3928.585441
Northeast	3877	4138.333335
Northeast	3878	4315.736637
Northeast	3879	4447.26723
Northeast	3880	4521.084452
Northeast	3881	4450.070949
Northeast	3882	4237.682886
Northeast	3883	4060.305164
Northeast	3884	3849.704338
Northeast	3885	3759.958314
Northeast	3886	3585.247366
Northeast	3887	3360.246807
Northeast	3888	3126.793397
Northeast	3889	3017.580685
Northeast	3890	2949.347267
Northeast	3891	2912.463498
Northeast	3892	2916.275029
Northeast	3893	2966.84646
Northeast	3894	3053.200361
Northeast	3895	3117.485003
Northeast	3896	3278.49994
Northeast	3897	3466.562054
Northeast	3898	3631.571959
Northeast	3899	3784.312565
Northeast	3900	3918.503827
Northeast	3901	4094.596506
Northeast	3902	4231.770488
Northeast	3903	4322.815085
Northeast	3904	4378.87512
Northeast	3905	4314.700099
Northeast	3906	4169.373627
Northeast	3907	4054.275544
Northeast	3908	3899.757967
Northeast	3909	3801.82814
Northeast	3910	3590.980225
Northeast	3911	3362.059615
Northeast	3912	3154.419979
Northeast	3913	3015.626646
Northeast	3914	2928.859187
Northeast	3915	2863.311224
Northeast	3916	2825.563371
Northeast	3917	2866.472113
Northeast	3918	2947.77581
Northeast	3919	3019.13728
Northeast	3920	3151.627634
Northeast	3921	3276.943586
Northeast	3922	3455.263066
Northeast	3923	3631.379208
Northeast	3924	3770.922532
Northeast	3925	3924.260422
Northeast	3926	4050.08989
Northeast	3927	4165.119072
Northeast	3928	4224.465884
Northeast	3929	4203.802487
Northeast	3930	4128.076407
Northeast	3931	3999.391217
Northeast	3932	3809.183458
Northeast	3933	3697.116254
Northeast	3934	3538.330943
Northeast	3935	3286.50852
Northeast	3936	3031.618362
Northeast	3937	2888.446293
Northeast	3938	2792.033349
Northeast	3939	2734.707622
Northeast	3940	2709.336378
Northeast	3941	2719.416296
Northeast	3942	2729.515477
Northeast	3943	2758.833878
Northeast	3944	2893.26035
Northeast	3945	3071.277003
Northeast	3946	3253.955651
Northeast	3947	3443.033596
Northeast	3948	3572.524888
Northeast	3949	3709.832582
Northeast	3950	3854.969476
Northeast	3951	3979.214834
Northeast	3952	4072.689232
Northeast	3953	4104.194348
Northeast	3954	4041.1083
Northeast	3955	3944.239211
Northeast	3956	3822.595325
Northeast	3957	3766.850194
Northeast	3958	3616.392387
Northeast	3959	3420.303756
Northeast	3960	3249.585772
Northeast	3961	3142.571901
Northeast	3962	3060.527465
Northeast	3963	3003.416455
Northeast	3964	2966.324537
Northeast	3965	2936.423271
Northeast	3966	2915.858925
Northeast	3967	2935.821335
Northeast	3968	3090.934846
Northeast	3969	3279.632488
Northeast	3970	3464.277673
Northeast	3971	3659.751778
Northeast	3972	3837.926936
Northeast	3973	4015.464483
Northeast	3974	4156.653952
Northeast	3975	4252.110121
Northeast	3976	4307.856214
Northeast	3977	4305.772859
Northeast	3978	4201.248957
Northeast	3979	4098.746365
Northeast	3980	4008.627601
Northeast	3981	3964.892038
Northeast	3982	3808.767617
Northeast	3983	3582.204006
Northeast	3984	3386.18795
Northeast	3985	3253.252725
Northeast	3986	3151.014497
Northeast	3987	3088.694895
Northeast	3988	3056.926635
Northeast	3989	3088.492482
Northeast	3990	3169.794652
Northeast	3991	3240.179128
Northeast	3992	3385.981044
Northeast	3993	3543.029192
Northeast	3994	3699.983669
Northeast	3995	3859.61435
Northeast	3996	4005.10831
Northeast	3997	4151.101891
Northeast	3998	4268.765325
Northeast	3999	4348.158935
Northeast	4000	4403.312597
Northeast	4001	4364.445933
Northeast	4002	4272.524888
Northeast	4003	4147.778906
Northeast	4004	4005.108614
Northeast	4005	3936.368214
Northeast	4006	3745.054054
Northeast	4007	3504.566006
Northeast	4008	3332.213016
Northeast	4009	3217.336359
Northeast	4010	3137.737823
Northeast	4011	3083.045848
Northeast	4012	3067.491223
Northeast	4013	3118.458721
Northeast	4014	3206.050962
Northeast	4015	3288.946865
Northeast	4016	3401.73845
Northeast	4017	3539.71827
Northeast	4018	3712.065499
Northeast	4019	3865.887209
Northeast	4020	3976.11017
Northeast	4021	4132.949032
Northeast	4022	4257.314499
Northeast	4023	4344.807782
Northeast	4024	4395.379095
Northeast	4025	4357.983284
Northeast	4026	4275.619316
Northeast	4027	4158.894106
Northeast	4028	4016.782293
Northeast	4029	3924.844269
Northeast	4030	3694.280216
Northeast	4031	3449.477418
Northeast	4032	3252.169482
Northeast	4033	3109.89081
Northeast	4034	3018.080155
Northeast	4035	2974.627967
Northeast	4036	2970.277299
Northeast	4037	3021.360131
Northeast	4038	3116.160282
Northeast	4039	3182.975905
Northeast	4040	3316.396161
Northeast	4041	3462.370765
Northeast	4042	3616.381279
Northeast	4043	3772.907276
Northeast	4044	3896.309532
Northeast	4045	4049.246975
Northeast	4046	4176.864396
Northeast	4047	4276.512838
Northeast	4048	4329.140318
Northeast	4049	4286.163106
Northeast	4050	4139.355908
Northeast	4051	3880.714371
Northeast	4052	3626.614428
