GEN_TP_FUELS_1	GEN_TP_FUELS_2	GEN_TP_FUELS_3	GenFuelUseRate
Bastrop_Energy_Center_1	12	NG	4299.30059
Greens_Bayou_84	8	NG	0.0
Panda_Temple_II_CTG1	8	NG	0.0
Mountain_Creek_7	6	NG	0.0
Greenville_Powerlane_IC2	9	NG	0.0
Monticello_U1	6	Coal-Sub	0.0
Sand_Hill_Energy_Center_GT_1	11	NG	0.0
Fayette_Power_Project_1	2	Coal-Sub	0.0
Lost_Pines_1	1	NG	0.0
Winchester_Power_Park_2	2	NG	0.0
Bayou_Cogen_Plant	12	NG	1643.863176
South_Texas_U1	10	Uranium	13505.572
T_H_Wharton_GT_56	6	NG	0.0
Greenville_Powerlane_IC1	3	NG	0.0
Cedar_Bayou_1	4	NG	7647.10465
T_H_Wharton_GT_53	4	NG	0.0
Pasadena_Cogeneration	11	NG	5617.3403
Lake_Hubbard_1	1	NG	0.0
O_W_Sommers_1	11	NG	5064.15
Lake_Hubbard_2	10	NG	0.0
San_Miguel_1	1	Coal-Lig	0.0
Cedar_Bayou_4	4	NG	3548.62368
Sand_Hill_Energy_Center_GT_6	1	NG	0.0
T_H_Wharton_G_1	3	NG	0.0
Lake_Hubbard_2	12	NG	0.0
Pearsall_IC_Engine_Plant_A	7	NG	495.07546
Comanche_Peak_U1	8	Uranium	12653.705
Channel_Energy_Center	8	NG	6335.711356
Leon_Creek_Peaking_3	12	NG	454.848
Houston_Chemical_Complex_Battleground	6	NG	499.7
Victoria_Power_Station	10	NG	0.0
Baytown_Energy_Center	3	NG	7429.098924
Magic_Valley_Station	7	NG	4909.8852
ExTex_La_Porte_Power_Station_AirPro_4	7	NG	0.0
Sand_Hill_Energy_Center_GT_2	11	NG	0.0
San_Jacinto_SES_CTG_1	2	NG	1092.54825
W_A_Parish_5	8	Coal-Sub	0.0
Corpus_Christi_Energy_Center	6	NG	3344.80491
Stryker_Creek_2	10	NG	0.0
Fayette_Power_Project_1	1	Coal-Sub	0.0
Ray_Olinger_3	3	NG	0.0
Handley_5	10	NG	0.0
Hidalgo_1	7	NG	3282.6234
Paris_Energy_Center_1	12	NG	0.0
Dansby_2	2	NG	0.0
W_A_Parish_6	12	Coal-Sub	0.0
V_H_Braunig_5	8	NG	0.0
Monticello_U1	7	Coal-Sub	0.0
Tenaska_Frontier_Station	11	NG	0.0
Stryker_Creek_2	1	NG	0.0
Greenville_Powerlane_IC3	4	NG	0.0
Cedar_Bayou_4	5	NG	3548.62368
Permian_Basin_4	5	NG	0.0
T_H_Wharton_GT_51	1	NG	0.0
Lake_Hubbard_1	12	NG	0.0
Winchester_Power_Park_4	5	NG	0.0
Texas_City_1	3	NG	0.0
Victoria_Power_Station	11	NG	0.0
Colorado_Bend_Energy_Center_1	9	NG	1727.84645
Forney_Energy_Center_1	7	NG	0.0
Panda_Temple_1	10	NG	0.0
Tenaska_Kiamichi_Station_1	5	NG	0.0
DeCordova_1	11	NG	0.0
Sand_Hill_Energy_Center_5a	12	NG	0.0
Martin_Lake_1	8	Coal-Lig	0.0
Morgan_Creek_6	8	NG	0.0
Pearsall_IC_Engine_Plant_B	12	NG	0.0
Oyster_Creek_Unit_VIII	4	NG	4349.5885
Pearsall_IC_Engine_Plant_A	2	NG	495.07546
Sam_Rayburn_GT_2	11	NG	0.0
Sim_Gideon_3	11	NG	0.0
Deer_Park_Energy_Center_1	8	NG	6961.78944
Hidalgo_1	6	NG	3282.6234
V_H_Braunig_8	2	NG	0.0
Ector_County_Energy	10	NG	0.0
Forney_Energy_Center_2	12	NG	0.0
Morgan_Creek_1	6	NG	0.0
W_A_Parish_2	10	NG	0.0
J_T_Deely_2	8	Coal-Sub	0.0
Permian_Basin_4	2	NG	0.0
Lake_Hubbard_2	4	NG	0.0
Sand_Hill_Energy_Center_GT_4	9	NG	0.0
Midlothian_2	7	NG	0.0
Laredo_Peaking_4	2	NG	906.0456
Winchester_Power_Park_4	4	NG	0.0
Coleto_Creek	12	Coal-Sub	0.0
ExTex_La_Porte_Power_Station_AirPro_2	11	NG	0.0
Decker_Creek_1	11	NG	3278.00025
Mountain_Creek_8	5	NG	0.0
J_T_Deely_1	12	Coal-Sub	0.0
Forney_Energy_Center_1	8	NG	0.0
Handley_4	3	NG	0.0
W_A_Parish_T1	10	NG	0.0
O_W_Sommers_2	1	NG	4295.5372
V_H_Braunig_5	9	NG	0.0
Dansby_3	3	NG	0.0
W_A_Parish_7	7	Coal-Sub	0.0
ExTex_La_Porte_Power_Station_AirPro_1	5	NG	0.0
Lake_Hubbard_1	5	NG	0.0
Permian_Basin_1	10	NG	0.0
B_M_Davis_1	10	NG	3465.0
Sam_Rayburn_GT_2	12	NG	0.0
Morgan_Creek_6	5	NG	0.0
Greens_Bayou_82	5	NG	0.0
Martin_Lake_1	10	Coal-Lig	0.0
Fayette_Power_Project_1	6	Coal-Sub	0.0
Deer_Park_Energy_Center_1	11	NG	6961.78944
San_Antonio_Area_LFG	7	Biogas	262.64
R_W_Miller_3	1	NG	0.0
Leon_Creek_Peaking_4	8	NG	454.848
C_R_Wing_Cogen_Plant	12	NG	0.0
Panda_Temple_II_CTG1	3	NG	0.0
Martin_Lake_1	3	Coal-Lig	0.0
Trinidad_6	7	NG	0.0
Gregory_Power_Facility	11	NG	2821.19376
Martin_Lake_2	2	Coal-Lig	0.0
Bryan_Atkins_7	11	NG	0.0
Winchester_Power_Park_2	5	NG	0.0
T_H_Wharton_4	6	NG	0.0
Bastrop_Energy_Center_1	1	NG	4299.30059
Sam_Rayburn_10	12	NG	0.0
Hidalgo_1	11	NG	3282.6234
Victoria_Texas_Plant	2	NG	0.0
W_A_Parish_3	5	NG	0.0
T_H_Wharton_GT_56	3	NG	0.0
W_A_Parish_3	11	NG	0.0
Hays_Energy_Facility_1	8	NG	6835.74696
Lake_Hubbard_2	3	NG	0.0
Oak_Grove_SES_Unit_2	12	Coal-Lig	0.0
Decker_Creek_G3	4	NG	0.0
Ray_Olinger_2	1	NG	0.0
Mountain_Creek_8	4	NG	0.0
Sim_Gideon_2	10	NG	0.0
W_A_Parish_T1	11	NG	0.0
Panda_Sherman	12	NG	0.0
W_A_Parish_8	3	Coal-Sub	0.0
Dansby_3	2	NG	0.0
ExTex_La_Porte_Power_Station_AirPro_1	4	NG	0.0
Optim_Energy_Altura_Cogen	6	NG	5641.714764
Pearsall_3	6	NG	290.0
W_A_Parish_5	6	Coal-Sub	0.0
T_H_Wharton_G_1	4	NG	0.0
Greens_Bayou_5	5	NG	4993.66
Stryker_Creek_1	11	NG	0.0
Colorado_Bend_Energy_Center_1	5	NG	1727.84645
Panda_Temple_II_CTG1	2	NG	0.0
Sim_Gideon_3	12	NG	0.0
T_H_Wharton_3	11	NG	0.0
Freestone_Energy_Center_1	5	NG	0.0
Decker_Creek_G2	11	NG	0.0
ExTex_La_Porte_Power_Station_AirPro_4	8	NG	0.0
San_Miguel_1	2	Coal-Lig	0.0
Martin_Lake_3	12	Coal-Sub	0.0
Ennis_Power_Station_1	1	NG	0.0
T_H_Wharton_GT_54	2	NG	0.0
Deer_Park_Energy_Center_1	4	NG	6961.78944
Lamar_Power_Project_1	5	NG	0.0
Victoria_Texas_Plant	5	NG	0.0
V_H_Braunig_6	5	NG	0.0
Hays_Energy_Facility_1	9	NG	6835.74696
Sandow_U5	5	Coal-Lig	0.0
Sim_Gideon_2	9	NG	0.0
Spencer_4	1	NG	0.0
Pearsall_IC_Engine_Plant_C	2	NG	208.603744642788
Greens_Bayou_83	8	NG	0.0
Wise_County_Power_LP	4	NG	0.0
Mountain_Creek_6	2	NG	0.0
Bosque_County_CC_1	11	NG	0.0
Decker_Creek_2	7	NG	4504.5966
Ray_Olinger_1	12	NG	0.0
W_A_Parish_8	4	Coal-Sub	0.0
Graham_2	1	NG	0.0
Gibbons_Creek_1	2	Coal-Sub	0.0
T_H_Wharton_G_1	5	NG	0.0
Winchester_Power_Park_1	2	NG	0.0
W_A_Parish_T1	6	NG	0.0
Lake_Hubbard_2	6	NG	0.0
Cedar_Bayou_2	12	NG	7692.979
C_R_Wing_Cogen_Plant	3	NG	0.0
Greens_Bayou_74	1	NG	0.0
Morgan_Creek_6	9	NG	0.0
J_T_Deely_2	6	Coal-Sub	0.0
Leon_Creek_Peaking_1	4	NG	0.0
Dallas-Fort_Worth_Area_LFG	2	Biogas	0.0
Sand_Hill_Energy_Center_GT_7	3	NG	0.0
Morgan_Creek_2	11	NG	0.0
Ingleside_Cogeneration	6	NG	3827.2
Guadalupe_Generating_Station_1	9	NG	7329.2338
V_H_Braunig_8	7	NG	0.0
Greens_Bayou_83	9	NG	0.0
Panda_Temple_II_CTG2	9	NG	0.0
DeCordova_3	10	NG	0.0
W_A_Parish_2	7	NG	0.0
Tenaska_Frontier_Station	9	NG	0.0
Monticello_U1	11	Coal-Sub	0.0
DeCordova_3	6	NG	0.0
Deer_Park_Energy_Center_1	5	NG	6961.78944
Winchester_Power_Park_1	3	NG	0.0
Laredo_Peaking_4	3	NG	906.0456
Midlothian_2	6	NG	0.0
W_A_Parish_4	7	NG	0.0
T_H_Wharton_GT_54	1	NG	0.0
J_K_Spruce_1	11	Coal-Sub	0.0
Handley_4	6	NG	0.0
Spencer_5	4	NG	0.0
Wise_County_Power_LP	7	NG	0.0
T_H_Wharton_G_1	8	NG	0.0
Pasadena_Cogeneration	2	NG	5617.3403
R_W_Miller_5	12	NG	0.0
V_H_Braunig_1	10	NG	0.0
Leon_Creek_Peaking_1	11	NG	0.0
Permian_Basin_1	1	NG	0.0
Sand_Hill_Energy_Center_GT_7	2	NG	0.0
T_H_Wharton_GT_52	3	NG	0.0
Forney_Energy_Center_2	9	NG	0.0
Monticello_U2	1	Coal-Lig	0.0
V_H_Braunig_8	4	NG	0.0
Leon_Creek_Peaking_4	5	NG	454.848
T_H_Wharton_4	1	NG	0.0
J_K_Spruce_2	8	Coal-Sub	0.0
ExxonMobil_Baytown_Refinery	3	NG	62.140891
Midlothian_1	11	NG	0.0
Monticello_U1	8	Coal-Sub	0.0
Mountain_Creek_7	8	NG	0.0
Decker_Creek_G3	11	NG	0.0
Limestone_1	9	Coal-Sub	0.0
Oklaunion_1	3	Coal-Sub	0.0
Quail_Run_Energy_1	2	NG	0.0
Pasadena_Cogeneration	5	NG	5617.3403
V_H_Braunig_2	9	NG	0.0
Powerlane_Plant_1	8	NG	0.0
Decker_Creek_G2	8	NG	0.0
Greens_Bayou_81	11	NG	0.0
Pearsall_3	3	NG	290.0
Graham_1	7	NG	0.0
Sand_Hill_Energy_Center_GT_3	3	NG	0.0
Stryker_Creek_1	12	NG	0.0
W_A_Parish_5	1	Coal-Sub	0.0
Tenaska_Gateway_Station	10	NG	0.0
Greens_Bayou_73	5	NG	0.0
ExTex_La_Porte_Power_Station_AirPro_1	9	NG	0.0
Pearsall_1	11	NG	0.0
V_H_Braunig_1	7	NG	0.0
Freestone_Energy_Center_1	8	NG	0.0
Handley_3	1	NG	0.0
Trinidad_6	1	NG	0.0
Forney_Energy_Center_2	10	NG	0.0
Morgan_Creek_2	7	NG	0.0
Dallas-Fort_Worth_Area_LFG	8	Biogas	0.0
T_H_Wharton_4	12	NG	0.0
V_H_Braunig_8	11	NG	0.0
Ingleside_Cogeneration	5	NG	3827.2
Decker_Creek_G3	10	NG	0.0
Sim_Gideon_2	12	NG	0.0
Panda_Sherman	10	NG	0.0
Limestone_1	8	Coal-Sub	0.0
Brazos_Valley_1	7	NG	4709.61456
Equistar_Corpus_Christi	12	NG	102.0
T_H_Wharton_GT_53	11	NG	0.0
Sandy_Creek_1	12	Coal-Sub	0.0
Ferguson_Replacement	2	NG	3594.09
Texas_Gulf_Sulphur_(New_Gulf)	11	NG	0.0
Greens_Bayou_81	1	NG	0.0
Oak_Grove_SES_Unit_2	4	Coal-Lig	0.0
ExTex_La_Porte_Power_Station_AirPro_3	12	NG	0.0
Powerlane_Plant_1	7	NG	0.0
Colorado_Bend_Energy_Center_2	10	NG	1727.0855
Silas_Ray_9	1	NG	0.0
Handley_3	2	NG	0.0
Lake_Hubbard_2	8	NG	0.0
Comanche_Peak_U1	5	Uranium	12653.705
Johnson_County	11	NG	0.0
Pearsall_2	2	NG	319.0
J_K_Spruce_1	8	Coal-Sub	0.0
Sand_Hill_Energy_Center_GT_4	4	NG	0.0
Tenaska_Kiamichi_Station_1	9	NG	0.0
O_W_Sommers_1	4	NG	5064.15
Ennis_Power_Station_1	8	NG	0.0
Trinidad_6	12	NG	0.0
R_W_Miller_2	2	NG	0.0
Bryan_Atkins_7	2	NG	0.0
Panda_Temple_II_CTG2	2	NG	0.0
Martin_Lake_2	5	Coal-Lig	0.0
Forney_Energy_Center_2	3	NG	0.0
Wolf_Hollow_Power_Proj_1	10	NG	0.0
Ingleside_Cogeneration	10	NG	3827.2
Texas_Gulf_Sulphur_(New_Gulf)	8	NG	0.0
Limestone_2	2	Coal-Lig	0.0
V_H_Braunig_8	10	NG	0.0
Channel_Energy_Center	9	NG	6335.711356
Greens_Bayou_81	6	NG	0.0
Pearsall_IC_Engine_Plant_D	8	NG	495.258126
W_A_Parish_4	12	NG	0.0
Twin_Oaks_2	4	Coal-Lig	0.0
W_A_Parish_Petra_Nova	11	NG	0.0
Powerlane_Plant_1	4	NG	0.0
Sim_Gideon_1	11	NG	0.0
Spencer_5	3	NG	0.0
Lufkin_Biomass	4	Biomass	0.0
Ray_Olinger_4	10	NG	0.0
Frontera_1	5	NG	3584.10236
Johnson_County	4	NG	0.0
Sand_Hill_Energy_Center_GT_7	9	NG	0.0
Pearsall_2	1	NG	319.0
ExTex_La_Porte_Power_Station_AirPro_3	1	NG	0.0
Freeport_Energy_Center	12	NG	508.28097
Colorado_Bend_Energy_Center_2	12	NG	1727.0855
Big_Brown_2	8	Coal-Sub	0.0
Stryker_Creek_2	2	NG	0.0
R_W_Miller_1	5	NG	0.0
Wichita_Falls_Cogeneration_Plant	12	NG	0.0
Ennis_Power_Station_1	4	NG	0.0
South_Texas_U1	11	Uranium	13505.572
T_H_Wharton_GT_53	3	NG	0.0
Wolf_Hollow_Power_Proj_1	11	NG	0.0
Ingleside_Cogeneration	9	NG	3827.2
BP_Chemicals_Green_Lake_Plant	11	NG	92.0
Tenaska_Kiamichi_Station_2	6	NG	0.0
Pearsall_IC_Engine_Plant_C	11	NG	0.0
Monticello_U2	10	Coal-Lig	0.0
San_Miguel_1	4	Coal-Lig	0.0
B_M_Davis_3	2	NG	5265.37629
R_W_Miller_4	9	NG	0.0
Bosque_County_CC_1	2	NG	0.0
Sim_Gideon_1	8	NG	0.0
Sand_Hill_Energy_Center_5a	3	NG	0.0
Pearsall_IC_Engine_Plant_B	1	NG	495.33099
Odessa_Ector_Generating_Station_1	5	NG	0.0
Sand_Hill_Energy_Center_GT_2	5	NG	0.0
Winchester_Power_Park_3	7	NG	0.0
Quail_Run_Energy_1	9	NG	0.0
Texas_Gulf_Sulphur_(New_Gulf)	7	NG	0.0
T_H_Wharton_GT_55	5	NG	0.0
Sweeny_Cogen_Facility	4	NG	472.488911999996
Sand_Hill_Energy_Center_GT_3	6	NG	0.0
Monticello_U3	12	Coal-Sub	0.0
Martin_Lake_3	7	Coal-Sub	0.0
Laredo_Peaking_5	1	NG	877.8888
Limestone_2	12	Coal-Lig	0.0
Green_Power_2	9	NG	0.0
Jack_County_Generation_Facility_2	2	NG	0.0
Sam_Rayburn_10	1	NG	0.0
Pearsall_1	12	NG	0.0
Arthur_Von_Rosenberg_1	6	NG	3671.8089
Ennis_Power_Station_1	7	NG	0.0
Big_Brown_2	11	Coal-Sub	0.0
Cedar_Bayou_1	6	NG	7647.10465
Silas_Ray_10	2	NG	0.0
Oak_Grove_SES_Unit_1	9	Coal-Lig	0.0
Greens_Bayou_5	6	NG	4993.66
Tenaska_Kiamichi_Station_2	1	NG	0.0
T_H_Wharton_GT_53	10	NG	0.0
Handley_3	12	NG	0.0
W_A_Parish_7	4	Coal-Sub	0.0
Coleto_Creek	7	Coal-Sub	0.0
Channelview_Cogen_Plant	1	NG	5694.26655
Odessa_Ector_Generating_Station_1	2	NG	0.0
Pearsall_IC_Engine_Plant_A	10	NG	495.07546
Dallas-Fort_Worth_Area_LFG	11	Biogas	0.0
Sam_Rayburn_GT_1	7	NG	0.0
B_M_Davis_1	11	NG	3465.0
Sweeny_Cogen_Facility	7	NG	3096.77283
Pearsall_IC_Engine_Plant_D	4	NG	0.0
Freeport_Energy_Center	4	NG	508.28097
Sim_Gideon_1	7	NG	0.0
J_K_Spruce_1	6	Coal-Sub	0.0
Greens_Bayou_84	12	NG	0.0
Sand_Hill_Energy_Center_GT_1	3	NG	0.0
W_A_Parish_1	2	NG	0.0
Winchester_Power_Park_3	10	NG	0.0
Permian_Basin_3	8	NG	0.0
T_H_Wharton_GT_55	10	NG	0.0
Texas_Gulf_Sulphur_(New_Gulf)	6	NG	0.0
Silas_Ray_10	5	NG	0.0
R_W_Miller_4	3	NG	0.0
Hidalgo_1	8	NG	3282.6234
Leon_Creek_Peaking_2	10	NG	0.0
Houston_Chemical_Complex_Battleground	12	NG	499.7
Greenville_Powerlane_IC1	7	NG	0.0
O_W_Sommers_1	3	NG	5064.15
W_A_Parish_8	2	Coal-Sub	0.0
Sand_Hill_Energy_Center_GT_4	1	NG	0.0
Rio_Nogales_1	9	NG	6319.30495
V_H_Braunig_3	5	NG	0.0
Oyster_Creek_Unit_VIII	3	NG	4349.5885
Sam_Rayburn_GT_1	6	NG	0.0
Comanche_Peak_U1	1	Uranium	12653.705
Sand_Hill_Energy_Center_GT_1	4	NG	0.0
Nacogdoches_Power	9	Biomass	0.0
W_A_Parish_6	6	Coal-Sub	0.0
Freeport_Energy_Center	11	NG	508.28097
Channel_Energy_Center	12	NG	6335.711356
Coleto_Creek	3	Coal-Sub	0.0
DeCordova_1	6	NG	0.0
Big_Brown_1	4	Coal-Lig	0.0
DeCordova_4	4	NG	0.0
W_A_Parish_1	1	NG	0.0
Winchester_Power_Park_3	11	NG	0.0
Decker_Creek_G4	10	NG	0.0
Powerlane_Plant_1	1	NG	0.0
Dallas-Fort_Worth_Area_LFG	10	Biogas	0.0
T_H_Wharton_GT_55	9	NG	0.0
J_K_Spruce_1	5	Coal-Sub	0.0
Bosque_County_CC_2	12	NG	0.0
Decker_Creek_G2	9	NG	0.0
Corpus_Christi_Energy_Center	2	NG	3344.80491
Lufkin_Biomass	3	Biomass	0.0
T_H_Wharton_GT_53	2	NG	0.0
Greenville_Powerlane_IC1	6	NG	0.0
Tenaska_Gateway_Station	3	NG	0.0
Sand_Hill_Energy_Center_GT_4	2	NG	0.0
Permian_Basin_3	5	NG	0.0
Gibbons_Creek_1	1	Coal-Sub	0.0
W_A_Parish_8	10	Coal-Sub	0.0
Leon_Creek_Peaking_1	3	NG	0.0
Tenaska_Frontier_Station	7	NG	0.0
Decker_Creek_2	6	NG	4504.5966
Cedar_Bayou_4	1	NG	3548.62368
R_W_Miller_1	2	NG	0.0
Comanche_Peak_U1	6	Uranium	12653.705
Oklaunion_1	5	Coal-Sub	0.0
Wolf_Hollow_Power_Proj_1	12	NG	0.0
Coleto_Creek	9	Coal-Sub	0.0
Lake_Hubbard_1	8	NG	0.0
Clear_Lake_Cogeneration_Ltd	11	NG	3116.200437
Channel_Energy_Center	3	NG	6335.711356
W_A_Parish_T1	5	NG	0.0
Leon_Creek_Peaking_3	3	NG	454.848
Texas_City_1	7	NG	0.0
Oyster_Creek_Unit_VIII	2	NG	4349.5885
Victoria_Power_Station	7	NG	0.0
Twin_Oaks_2	8	Coal-Lig	0.0
Magic_Valley_Station	12	NG	4909.8852
Morgan_Creek_5	2	NG	0.0
Sand_Hill_Energy_Center_5a	8	NG	0.0
T_H_Wharton_GT_51	5	NG	0.0
DeCordova_2	9	NG	0.0
Sim_Gideon_3	7	NG	0.0
Decker_Creek_G2	1	NG	0.0
J_T_Deely_1	6	Coal-Sub	0.0
Bastrop_Energy_Center_1	4	NG	4299.30059
San_Miguel_1	11	Coal-Lig	0.0
W_A_Parish_7	9	Coal-Sub	0.0
Powerlane_Plant_3	4	NG	0.0
Greenville_Powerlane_IC2	1	NG	0.0
Paris_Energy_Center_1	7	NG	0.0
Winchester_Power_Park_4	9	NG	0.0
Green_Power_2	12	NG	0.0
W_A_Parish_2	6	NG	0.0
Winchester_Power_Park_2	10	NG	0.0
Tenaska_Frontier_Station	4	NG	0.0
V_H_Braunig_5	12	NG	0.0
Greenville_Powerlane_IC1	11	NG	0.0
T_H_Wharton_GT_53	12	NG	0.0
Corpus_Christi_Energy_Center	3	NG	3344.80491
Handley_5	5	NG	0.0
Dansby_1	1	NG	0.0
Lake_Hubbard_1	9	NG	0.0
Equistar_Corpus_Christi	2	NG	102.0
Texas_City_1	6	NG	0.0
Decker_Creek_1	7	NG	3278.00025
Forney_Energy_Center_1	12	NG	0.0
Powerlane_Plant_2	2	NG	0.0
DeCordova_4	2	NG	0.0
Morgan_Creek_5	5	NG	0.0
Sand_Hill_Energy_Center_5a	9	NG	2380.35205
Channelview_Cogen_Plant	10	NG	5694.26655
T_H_Wharton_G_1	11	NG	0.0
Forney_Energy_Center_2	4	NG	0.0
Sweeny_Cogen_Facility	2	NG	3292.584597
Baytown_Energy_Center	11	NG	7429.098924
Greens_Bayou_84	3	NG	0.0
San_Jacinto_SES_CTG_1	10	NG	1092.54825
Martin_Lake_1	7	Coal-Lig	0.0
Decker_Creek_G2	12	NG	0.0
Nacogdoches_Power	3	Biomass	0.0
Martin_Lake_2	6	Coal-Lig	0.0
Twin_Oaks_2	6	Coal-Lig	0.0
V_H_Braunig_3	4	NG	0.0
Ray_Olinger_3	11	NG	0.0
Silas_Ray_10	8	NG	0.0
Limestone_1	10	Coal-Sub	0.0
Midlothian_1	8	NG	0.0
Bayou_Cogen_Plant	5	NG	1643.863176
Oak_Grove_SES_Unit_1	5	Coal-Lig	0.0
San_Jacinto_SES_CTG_1	4	NG	1092.54825
Panda_Sherman	4	NG	0.0
Decker_Creek_1	6	NG	3278.00025
Mountain_Creek_8	8	NG	0.0
Stryker_Creek_2	9	NG	0.0
C_R_Wing_Cogen_Plant	6	NG	0.0
W_A_Parish_8	7	Coal-Sub	0.0
San_Miguel_1	5	Coal-Lig	0.0
Sandow_U4	5	Coal-Lig	0.0
Corpus_Christi_Energy_Center	4	NG	3344.80491
Optim_Energy_Altura_Cogen	2	NG	5641.714764
Forney_Energy_Center_2	7	NG	0.0
W_A_Parish_5	2	Coal-Sub	0.0
Texas_City_1	11	NG	0.0
B_M_Davis_1	7	NG	3465.0
Colorado_Bend_Energy_Center_1	1	NG	1727.84645
Morgan_Creek_4	6	NG	0.0
Pearsall_1	2	NG	275.5
DeCordova_1	3	NG	0.0
Greens_Bayou_84	2	NG	0.0
Panda_Temple_II_CTG1	6	NG	0.0
W_A_Parish_1	4	NG	0.0
Pearsall_IC_Engine_Plant_B	4	NG	0.0
Morgan_Creek_2	6	NG	0.0
Stryker_Creek_2	11	NG	0.0
Ray_Olinger_3	4	NG	0.0
Sim_Gideon_3	3	NG	0.0
San_Jacinto_SES_CTG_2	7	NG	1098.91647
V_H_Braunig_6	9	NG	0.0
Ector_County_Energy	2	NG	0.0
Big_Brown_1	3	Coal-Lig	0.0
Spencer_4	5	NG	0.0
Permian_Basin_4	10	NG	0.0
Panda_Sherman	9	NG	0.0
V_H_Braunig_5	3	NG	0.0
B_M_Davis_1	9	NG	3465.0
Decker_Creek_2	11	NG	4504.5966
Optim_Energy_Altura_Cogen	3	NG	5641.714764
Bosque_County_CC_1	1	NG	0.0
Sand_Hill_Energy_Center_GT_2	9	NG	86.703422400004
Winchester_Power_Park_4	8	NG	0.0
ExTex_La_Porte_Power_Station_AirPro_2	3	NG	0.0
Handley_4	11	NG	0.0
Winchester_Power_Park_4	12	NG	0.0
W_A_Parish_T1	2	NG	0.0
Leon_Creek_Peaking_3	6	NG	454.848
Cedar_Bayou_4	12	NG	3548.62368
Comanche_Peak_U2	4	Uranium	2505.237100765
Greens_Bayou_74	5	NG	0.0
Forney_Energy_Center_2	8	NG	0.0
Monticello_U3	3	Coal-Sub	0.0
Greens_Bayou_5	8	NG	4993.66
Comanche_Peak_U1	2	Uranium	12653.705
J_K_Spruce_1	9	Coal-Sub	0.0
San_Jacinto_SES_CTG_2	4	NG	1098.91647
Lufkin_Biomass	5	Biomass	0.0
Freeport_Energy_Center	5	NG	508.28097
Bastrop_Energy_Center_1	11	NG	4299.30059
R_W_Miller_3	9	NG	0.0
Powerlane_Plant_3	9	NG	0.0
Powerlane_Plant_3	12	NG	0.0
Morgan_Creek_1	9	NG	0.0
Comanche_Peak_U2	10	Uranium	3547.393647307
Greens_Bayou_83	5	NG	0.0
Wise_County_Power_LP	9	NG	0.0
W_A_Parish_2	3	NG	0.0
Tenaska_Frontier_Station	1	NG	0.0
Sam_Rayburn_10	4	NG	0.0
Decker_Creek_2	8	NG	4504.5966
Victoria_Texas_Plant	10	NG	0.0
T_H_Wharton_GT_56	11	NG	0.0
Graham_2	4	NG	0.0
Houston_Chemical_Complex_Battleground	11	NG	499.7
Permian_Basin_5	5	NG	0.0
Ray_Olinger_2	9	NG	0.0
Sim_Gideon_2	2	NG	0.0
Lake_Hubbard_1	2	NG	0.0
Laredo_Peaking_4	7	NG	906.0456
W_A_Parish_T1	3	NG	0.0
Sim_Gideon_1	6	NG	0.0
Oyster_Creek_Unit_VIII	8	NG	4349.5885
Monticello_U2	6	Coal-Lig	0.0
Permian_Basin_2	11	NG	0.0
Sandow_U4	4	Coal-Lig	0.0
Big_Brown_1	9	Coal-Lig	0.0
ExTex_La_Porte_Power_Station_AirPro_1	12	NG	0.0
Silas_Ray_9	11	NG	0.0
Limestone_1	7	Coal-Sub	0.0
T_H_Wharton_G_1	12	NG	0.0
Comanche_Peak_U1	3	Uranium	12653.705
Stryker_Creek_1	3	NG	0.0
Comanche_Peak_U2	1	Uranium	2616.064229795
Martin_Lake_3	2	Coal-Sub	0.0
Arthur_Von_Rosenberg_1	4	NG	3671.8089
Sam_Rayburn_GT_2	5	NG	0.0
Panda_Temple_II_CTG1	10	NG	0.0
Sandy_Creek_1	3	Coal-Sub	0.0
Sand_Hill_Energy_Center_5a	4	NG	0.0
Greens_Bayou_74	8	NG	0.0
Morgan_Creek_3	4	NG	0.0
Cedar_Bayou_2	7	NG	7692.979
Leon_Creek_Peaking_4	1	NG	454.848
San_Jacinto_SES_CTG_1	5	NG	1092.54825
J_T_Deely_1	10	Coal-Sub	0.0
Gregory_Power_Facility	2	NG	2821.19376
J_K_Spruce_2	12	Coal-Sub	0.0
Hays_Energy_Facility_1	1	NG	6835.74696
Sim_Gideon_2	1	NG	0.0
Pearsall_IC_Engine_Plant_C	10	NG	495.587026
Panda_Sherman	5	NG	0.0
Sand_Hill_Energy_Center_GT_6	11	NG	0.0
Decker_Creek_1	1	NG	3278.00025
Mountain_Creek_6	10	NG	0.0
Brazos_Valley_1	10	NG	4709.61456
Greenville_Powerlane_IC3	7	NG	0.0
Sweeny_Cogen_Facility	10	NG	3545.793918
Ray_Olinger_1	4	NG	0.0
Silas_Ray_9	9	NG	0.0
Dansby_3	9	NG	0.0
Sam_Rayburn_10	5	NG	0.0
V_H_Braunig_2	5	NG	0.0
Winchester_Power_Park_1	10	NG	0.0
Sand_Hill_Energy_Center_GT_3	7	NG	0.0
Oak_Grove_SES_Unit_1	2	Coal-Lig	0.0
Cedar_Bayou_2	4	NG	7692.979
Colorado_Bend_Energy_Center_1	12	NG	1727.84645
W_A_Parish_1	6	NG	0.0
Greens_Bayou_74	9	NG	0.0
Nueces_Bay_8	7	NG	5209.93815
Dansby_2	8	NG	0.0
Freestone_Energy_Center_1	12	NG	0.0
Permian_Basin_2	4	NG	0.0
