GEN_TPS_1	GEN_TPS_2	DispatchGen
Green_Power_2	8	0.0
Colorado_Bend_Energy_Center_1	7	233.0
South_Trent_Wind_Farm	3	98.2
Pecos_Wind_(Woodward_1)	1	82.5
R_W_Miller_1	4	0.0
Sweetwater_Wind_4-4A	10	0.0
Capricorn_Ridge_Wind_4	4	112.5
Barton_Chapel_Wind	2	120.0
B_M_Davis_1	3	330.0
Callahan_Wind	7	114.0
Mountain_Creek_8	4	0.0
OCI_Alamo_4_Solar_(Bracketville)	4	37.6
Laredo_Peaking_4	4	90.1
Ray_Olinger_2	6	0.0
Handley_3	2	0.0
Leon_Creek_Peaking_3	10	46.0
Harbor_Wind	8	9.0
Inadale_Wind	3	196.6
Mountain_Creek_6	1	0.0
Goldthwaite_Wind_1	9	148.6
Sam_Rayburn_GT_1	10	0.0
Sweetwater_Wind_3A	6	0.0
Bosque_County_CC_2	7	0.0
Houston_Chemical_Complex_Battleground	5	52.6
Barilla_Solar_(FS,_Pecos)	3	0.0
Notrees_Wind_Farm_2	6	60.0
Paris_Energy_Center_1	3	0.0
South_Texas_U1	6	1286.0
Sweetwater_Wind_2A	3	0.0
J_T_Deely_1	4	0.0
Bobcat_Bluff_Wind	1	150.0
Mesquite_Creek_Wind_1	1	105.6
Pyron_Wind_Farm	7	249.0
Twin_Oaks_2	12	0.0
OCI_Alamo_1_Solar	5	39.2
Greens_Bayou_74	3	0.0
Forest_Creek_Wind_Farm	10	124.2
Pearsall_2	7	22.0
Los_Vientos_Wind_III	4	200.0
Permian_Basin_1	1	0.0
Cedar_Bayou_1	6	745.0
Buffalo_Gap_Wind_Farm_2_1	3	115.5
Turkey_Track_Wind_Energy_Center	1	0.0
Sweetwater_Wind_4-5	4	0.0
Sand_Hill_Energy_Center_GT_4	3	0.0
Pearsall_IC_Engine_Plant_C	7	50.6
R_W_Miller_5	1	0.0
Cameron_Wind	6	165.0
Channelview_Cogen_Plant	10	861.0
Midlothian_2	1	0.0
Renewable_Energy_Alternatives_CCS1	6	2.0
South_Trent_Wind_Farm	10	98.2
Laredo_Peaking_4	9	90.1
Panda_Temple_II_CTG1	7	0.0
Stanton_Wind_Energy	6	120.0
Webberville_Solar	2	26.7
Panda_Temple_II_CTG2	10	0.0
Big_Brown_2	4	0.0
Clear_Lake_Cogeneration_Ltd	7	384.9
Trinity_Hills_Wind_1	11	117.5
B_M_Davis_1	4	330.0
Bobcat_Bluff_Wind	7	150.0
Lufkin_Biomass	8	0.0
Horse_Hollow_Wind_3	6	208.0
Tenaska_Kiamichi_Station_1	7	0.0
Webberville_Solar	11	26.7
Sam_Rayburn_GT_2	6	0.0
DeCordova_3	9	0.0
Goldthwaite_Wind_1	2	148.6
Freeport_Energy_Center	10	63.4
Mountain_Creek_6	3	0.0
Morgan_Creek_3	1	0.0
W_A_Parish_T1	9	0.0
Paris_Energy_Center_1	4	0.0
Los_Vientos_Wind_II	7	201.6
Sweetwater_Wind_2A	10	0.0
W_A_Parish_5	4	0.0
W_A_Parish_T1	6	0.0
Silas_Ray_9	2	0.0
Twin_Oaks_2	5	0.0
Sweetwater_Wind_3A	12	0.0
Langford_Wind_Power	7	155.0
Wolf_Ridge_Wind	4	112.5
Monticello_U3	4	0.0
Lone_Star_Wind_1_(Mesquite)	11	200.0
Sand_Hill_Energy_Center_GT_1	1	0.0
Tenaska_Kiamichi_Station_1	2	0.0
Equistar_Corpus_Christi	1	12.0
Hays_Energy_Facility_1	3	882.0
Lake_Hubbard_1	11	0.0
King_Mountain_Wind_SW	2	79.3
BP_Chemicals_Green_Lake_Plant	9	8.0
Morgan_Creek_3	6	0.0
Decker_Creek_G3	9	0.0
Panhandle_Wind_2_U1	11	94.2
Trinidad_6	2	0.0
Jack_County_Generation_Facility_1	9	0.0
Sandow_U5	2	0.0
Panda_Temple_II_CTG2	5	0.0
Elbow_Creek_Wind	11	118.7
Jack_County_Generation_Facility_2	4	0.0
Trinity_Hills_Wind_1	9	117.5
Magic_Valley_Wind_(Redfish)_1A	2	99.8
Houston_Chemical_Complex_Battleground	9	52.6
Sandy_Creek_1	4	0.0
Cedro_Hill_Wind_2	10	75.0
Cedro_Hill_Wind_1	7	75.0
Limestone_2	5	0.0
Papalote_Creek_Wind_Farm_II	9	200.1
Freeport_Energy_Center	1	63.4
T_H_Wharton_GT_52	2	0.0
Ingleside_Cogeneration	6	478.4
Spinning_Spur_3_Wind_1	9	96.0
Guadalupe_Generating_Station_1	1	986.0
W_A_Parish_2	8	0.0
Green_Mountain_Wind_(Brazos)_U2	1	61.0
C_R_Wing_Cogen_Plant	3	0.0
T_H_Wharton_GT_51	4	0.0
Tenaska_Kiamichi_Station_1	4	0.0
Stryker_Creek_1	1	0.0
Sweetwater_Wind_3A	5	0.0
Hydro_West_LZ	6	0.0
Sherbino_2_Wind	5	147.5
OCI_Alamo_1_Solar	8	39.2
Senate_Wind	5	150.0
Monticello_U3	11	0.0
Hydro_North_LZ	11	0.0
San_Antonio_Area_LFG	6	26.8
SunEdison_Valley_Road_Solar	4	9.9
Bull_Creek_Wind_Plant_U1	11	88.0
Hays_Energy_Facility_1	10	882.0
W_A_Parish_4	3	0.0
Grandview_1_(Conway)_GV1A	1	107.4
King_Mountain_Wind_SW	5	79.3
R_W_Miller_4	11	0.0
Shannon_Wind	2	200.0
Lost_Pines_1	4	528.0
Big_Brown_1	7	0.0
ExTex_La_Porte_Power_Station_AirPro_3	2	0.0
J_K_Spruce_1	9	0.0
Forney_Energy_Center_1	1	0.0
Martin_Lake_3	4	0.0
Hidalgo_1	2	458.0
Decker_Creek_G2	4	0.0
Cedro_Hill_Wind_2	1	75.0
Lufkin_Biomass	6	0.0
Texas_Big_Spring_Wind_B	4	0.0
Sandow_U4	8	0.0
Cedro_Hill_Wind_1	12	75.0
Camp_Springs_Wind_2	7	120.0
Panhandle_Wind_1_U1	4	109.2
Papalote_Creek_Wind_Farm_II	6	200.1
Sandow_U4	3	0.0
T_H_Wharton_4	4	0.0
ExTex_La_Porte_Power_Station_AirPro_4	9	0.0
OCI_Alamo_4_Solar_(Bracketville)	9	37.6
T_H_Wharton_G_1	9	0.0
Guadalupe_Generating_Station_1	8	986.0
W_A_Parish_2	3	0.0
W_A_Parish_1	12	0.0
C_R_Wing_Cogen_Plant	4	0.0
Hidalgo_1	7	458.0
ExTex_La_Porte_Power_Station_AirPro_2	6	0.0
Fayette_Power_Project_1	3	0.0
Powerlane_Plant_1	3	0.0
Stryker_Creek_1	8	0.0
Sweetwater_Wind_3A	2	0.0
Bastrop_Energy_Center_1	5	533.0
OCI_Alamo_1_Solar	1	39.2
Pearsall_IC_Engine_Plant_A	8	50.6
Cedar_Bayou_2	11	749.0
Pearsall_IC_Engine_Plant_A	7	50.6
Comanche_Peak_U1	10	1205.0
T_H_Wharton_GT_55	7	0.0
SunEdison_Valley_Road_Solar	11	9.9
ExxonMobil_Baytown_Refinery	2	4.3
Grandview_1_(Conway)_GV1A	10	107.4
King_Mountain_Wind_SW	12	79.3
Greens_Bayou_83	10	0.0
Grandview_1_(Conway)_GV1B	8	103.8
Comanche_Peak_U2	1	249.172705
Pecos_Wind_(Woodward_2)	6	77.2
Sand_Bluff_Wind_Farm	10	90.0
Jack_County_Generation_Facility_1	7	0.0
Panda_Sherman	12	0.0
Wolf_Hollow_Power_Proj_1	11	0.0
Forney_Energy_Center_1	8	0.0
Gregory_Power_Facility	4	388.5
Sandow_U4	10	0.0
San_Jacinto_SES_CTG_2	6	81.0
Panther_Creek_2	2	115.5
Desert_Sky_Wind_Farm_2	4	76.5
Tenaska_Kiamichi_Station_2	1	0.0
Tenaska_Kiamichi_Station_2	5	0.0
R_W_Miller_4	1	0.0
Coleto_Creek	1	0.0
Sweetwater_Wind_4-5	2	0.0
W_A_Parish_Petra_Nova	9	0.0
Desert_Sky_Wind_Farm_1	2	84.0
Limestone_2	9	0.0
Champion_Wind_Farm	1	126.5
Nueces_Bay_8	10	633.0
Laredo_Peaking_5	1	87.3
Silver_Star_Wind	11	60.0
Fayette_Power_Project_1	4	0.0
Powerlane_Plant_1	10	0.0
Goat_Wind	4	80.0
King_Mountain_Wind_SE	10	40.3
Bastrop_Energy_Center_1	10	533.0
Dansby_1	4	0.0
Sweetwater_Wind_4-4B	3	0.0
Arthur_Von_Rosenberg_1	3	458.0
Loraine_Windpark_I	9	49.5
W_A_Parish_6	5	0.0
Panda_Temple_II_STG	11	0.0
Pasadena_Cogeneration	10	743.6
ExTex_La_Porte_Power_Station_AirPro_1	1	0.0
Leon_Creek_Peaking_2	5	0.0
Panhandle_Wind_2_U2	3	96.6
T_H_Wharton_4	9	0.0
Hydro_LCRA_LZ	2	280.0
South_Plains_Wind_1	4	102.0
W_A_Parish_8	11	0.0
San_Jacinto_SES_CTG_1	10	81.0
Winchester_Power_Park_1	4	0.0
Loraine_Windpark_IV	8	24.0
Tenaska_Kiamichi_Station_1	11	0.0
Panther_Creek_3	10	199.5
Decker_Creek_G4	5	0.0
T_H_Wharton_GT_53	7	0.0
Mountain_Creek_7	6	0.0
ExTex_La_Porte_Power_Station_AirPro_1	6	0.0
Panda_Temple_1	4	0.0
Hydro_West_LZ	11	0.0
Coleto_Creek	10	0.0
Optim_Energy_Altura_Cogen	11	478.8
Handley_5	7	0.0
Shannon_Wind	11	200.0
Ray_Olinger_1	2	0.0
Leon_Creek_Peaking_4	6	46.0
Keechi_Wind_138_KV_Joplin	3	110.0
Loraine_Windpark_III	6	25.5
King_Mountain_Wind_SE	1	40.3
Cedar_Bayou_1	10	745.0
Green_Pastures_Wind_2	2	150.0
Pyron_Wind_Farm	10	249.0
Hidalgo_1	10	458.0
Greens_Bayou_81	4	0.0
TSTC_West_Texas_Wind	9	0.0
Loraine_Windpark_I	2	49.5
Forney_Energy_Center_2	3	0.0
Wise_County_Power_LP	1	0.0
West_Texas_Wind_Energy	3	0.0
Langford_Wind_Power	1	155.0
Panda_Temple_II_CTG2	8	0.0
Sand_Hill_Energy_Center_5a	5	0.0
Hereford_Wind_V	10	100.0
Greens_Bayou_84	12	0.0
Panhandle_Wind_2_U2	10	96.6
Monticello_U2	7	0.0
Greens_Bayou_81	11	0.0
Twin_Oaks_1	9	0.0
McAdoo_Wind_Farm	7	150.0
Sand_Hill_Energy_Center_GT_2	4	0.0
Acacia_Solar	7	0.0
San_Jacinto_SES_CTG_1	3	81.0
Loraine_Windpark_IV	7	24.0
Pearsall_IC_Engine_Plant_B	1	50.6
Greens_Bayou_5	11	371.0
W_A_Parish_3	5	0.0
Colorado_Bend_Energy_Center_2	4	235.0
Decker_Creek_G4	12	0.0
T_H_Wharton_GT_51	1	0.0
Gulf_Wind_II	1	141.6
Langford_Wind_Power	8	155.0
Spencer_4	2	0.0
Hydro_West_LZ	2	0.0
Laredo_Peaking_4	6	90.1
Ray_Olinger_4	10	0.0
Hydro_South_LZ	1	67.7
Ray_Olinger_1	5	0.0
Route_66_Wind	4	150.0
J_K_Spruce_1	5	0.0
Greens_Bayou_82	10	0.0
Keechi_Wind_138_KV_Joplin	12	110.0
Camp_Springs_Wind_1	11	130.5
DeCordova_2	7	0.0
Goat_Wind	10	80.0
Johnson_County	8	0.0
Dansby_2	7	0.0
Ennis_Power_Station_1	9	0.0
Decker_Creek_1	8	315.0
Goat_Wind_2	4	69.6
Pearsall_IC_Engine_Plant_B	5	50.6
Wise_County_Power_LP	8	0.0
Indian_Mesa_Wind_Farm	9	82.5
Sand_Hill_Energy_Center_5a	12	0.0
Permian_Basin_4	12	0.0
Greens_Bayou_84	5	0.0
Gibbons_Creek_1	1	0.0
Pearsall_1	4	0.0
Monticello_U2	8	0.0
King_Mountain_Wind_NE	1	79.3
Trinity_Hills_Wind_2	3	107.5
O_W_Sommers_1	9	420.0
Limestone_1	7	0.0
Silas_Ray_9	3	0.0
Hydro_South_LZ	2	67.7
Grandview_1_(Conway)_GV1B	4	103.8
Pearsall_IC_Engine_Plant_B	6	50.6
R_W_Miller_3	12	0.0
J_T_Deely_2	7	0.0
Decker_Creek_G4	11	0.0
Gulf_Wind_II	8	141.6
Lone_Star_Wind_2_(Post_Oak)_U2	8	100.0
Spencer_4	5	0.0
Freestone_Energy_Center_1	2	0.0
Martin_Lake_2	3	0.0
Cedar_Bayou_1	11	745.0
Greenville_Powerlane_IC1	9	0.0
Victoria_Power_Station	11	0.0
Ray_Olinger_4	3	0.0
Handley_5	9	0.0
Leon_Creek_Peaking_1	7	0.0
Baytown_Energy_Center	5	794.8
Ray_Olinger_1	12	0.0
Texas_Big_Spring_Wind_A	9	0.0
Route_66_Wind	8	150.0
Camp_Springs_Wind_1	2	130.5
Whitetail_Wind_Energy	5	91.0
Johnson_County	7	0.0
Morgan_Creek_4	10	0.0
T_H_Wharton_3	1	147.896330999999
Comanche_Peak_U2	11	264.717092
Capricorn_Ridge_Wind_3	6	149.5
Decker_Creek_1	1	315.0
Pearsall_IC_Engine_Plant_D	7	50.6
Bayou_Cogen_Plant	4	165.6
Graham_2	2	0.0
ExTex_La_Porte_Power_Station_AirPro_3	5	0.0
Indian_Mesa_Wind_Farm	6	82.5
Fayette_Power_Project_2	6	0.0
Blue_Wing_2_Solar	7	7.3
Sand_Hill_Energy_Center_5a	11	0.0
Permian_Basin_4	7	0.0
Hereford_Wind_V	4	100.0
Gibbons_Creek_1	8	0.0
Permian_Basin_3	10	0.0
Lone_Star_Wind_2_(Post_Oak)_U1	12	100.0
Trinity_Hills_Wind_2	10	107.5
SunEdison_Rabel_Road_Solar	10	9.9
Limestone_1	8	0.0
Sam_Rayburn_10	1	0.0
Elbow_Creek_Wind	4	118.7
Rattlesnake_Den_Wind_1_G1	10	104.3
R_W_Miller_3	7	0.0
Ferguson_Replacement	11	509.8
Trent_Wind_Farm	8	0.0
South_Plains_Wind_2	6	98.0
Texas_City_1	12	0.0
Briscoe_Wind_Farm	4	150.0
Limestone_2	12	0.0
Martin_Lake_1	5	0.0
Spencer_4	12	0.0
Freestone_Energy_Center_1	11	0.0
Martin_Lake_2	8	0.0
T_H_Wharton_GT_52	5	0.0
Victoria_Power_Station	2	0.0
Leon_Creek_Peaking_1	8	0.0
DeCordova_4	11	0.0
Harbor_Wind	10	9.0
Route_66_Wind	3	150.0
San_Jacinto_SES_CTG_2	11	81.0
Morgan_Creek_6	11	0.0
Whitetail_Wind_Energy	12	91.0
Morgan_Creek_5	6	0.0
Red_Canyon_Wind	6	84.0
Capricorn_Ridge_Wind_3	9	149.5
B_M_Davis_3	9	633.0
OCI_Alamo_3-Walzem_Solar	4	5.5
Hereford_Wind_G	7	99.9
V_H_Braunig_6	4	0.0
Capricorn_Ridge_Wind_4	2	112.5
San_Miguel_1	3	0.0
Graham_2	11	0.0
Greens_Bayou_73	6	0.0
Fayette_Power_Project_2	1	0.0
Longhorn_Wind_North_U1	9	100.0
Hidalgo_1	6	458.0
Penascal_Wind_2	8	141.6
Oak_Grove_SES_Unit_2	6	0.0
Penascal_Wind_1	5	160.8
T_H_Wharton_GT_52	7	0.0
Silas_Ray_9	4	0.0
Leon_Creek_Peaking_2	3	0.0
SunEdison_Rabel_Road_Solar	1	9.9
ExTex_La_Porte_Power_Station_AirPro_1	7	0.0
T_H_Wharton_GT_52	8	0.0
Mesquite_Creek_Wind_2	3	105.6
V_H_Braunig_1	5	0.0
Rattlesnake_Den_Wind_1_G1	3	104.3
J_T_Deely_2	9	0.0
Frontera_1	2	524.0
Windthorst_2	9	67.6
Trent_Wind_Farm	3	0.0
Spinning_Spur_3_Wind_2	4	98.0
South_Plains_Wind_2	1	98.0
Dallas-Fort_Worth_Area_LFG	12	0.0
ExxonMobil_Baytown_Refinery	5	4.3
Freestone_Energy_Center_1	12	0.0
Ocotillo_Wind_Farm	6	58.8
Greenville_Powerlane_IC1	7	0.0
Lone_Star_Wind_2_(Post_Oak)_U1	2	100.0
DeCordova_4	12	0.0
Panther_Creek_1	6	142.5
Cedar_Bayou_1	9	745.0
Morgan_Creek_6	2	0.0
Whitetail_Wind_Energy	11	91.0
W_A_Parish_7	12	0.0
Austin_Area_LFG	1	6.4
Blue_Summit_Wind_5	12	9.0
Handley_4	8	0.0
Wolf_Flats_Wind_(Wind_Mgt)	11	0.0
V_H_Braunig_6	11	0.0
Los_Vientos_Wind_II	5	201.6
Horse_Hollow_Wind_1	12	206.6
San_Miguel_1	10	0.0
Graham_2	12	0.0
Snyder_Wind_Farm	11	63.0
Horse_Hollow_Wind_4	11	108.0
Fayette_Power_Project_2	8	0.0
Trinity_Hills_Wind_1	3	117.5
Hackberry_Wind_Farm	11	163.5
West_Texas_Wind_Energy	2	0.0
Greens_Bayou_82	8	0.0
Morgan_Creek_1	11	0.0
Penascal_Wind_1	10	160.8
Comanche_Peak_U2	8	412.626361
Wichita_Falls_Cogeneration_Plant	10	0.0
Sim_Gideon_2	9	0.0
Hidalgo_1	11	458.0
R_W_Miller_5	11	0.0
V_H_Braunig_1	2	0.0
Powerlane_Plant_2	5	0.0
Longhorn_Wind_North_U1	1	100.0
T_H_Wharton_GT_53	11	0.0
Sand_Hill_Energy_Center_GT_1	7	0.0
Jumbo_Road_Wind_2	2	153.6
Frontera_1	11	524.0
Monticello_U1	2	0.0
South_Plains_Wind_2	8	98.0
O_W_Sommers_2	5	410.0
Houston_Area_LFG	11	24.5
Sand_Hill_Energy_Center_GT_3	11	0.0
Greenville_Powerlane_IC2	1	0.0
Sand_Hill_Energy_Center_GT_6	4	0.0
Victoria_Texas_Plant	9	0.0
Corpus_Christi_Energy_Center	8	460.5
DeCordova_4	5	0.0
V_H_Braunig_8	9	0.0
Panther_Creek_3	4	199.5
Mesquite_Creek_Wind_1	7	105.6
Sam_Rayburn_10	12	0.0
Equistar_Corpus_Christi	9	12.0
Spencer_5	5	0.0
Mesquite_Creek_Wind_1	12	105.6
BP_Chemicals_Green_Lake_Plant	1	8.0
Austin_Area_LFG	10	6.4
B_M_Davis_3	7	633.0
Handley_4	1	0.0
Turkey_Track_Wind_Energy_Center	3	0.0
V_H_Braunig_5	7	0.0
Mountain_Creek_7	12	0.0
Snyder_Wind_Farm	4	63.0
Pyron_Wind_Farm	11	249.0
Leon_Creek_Peaking_2	12	0.0
Penascal_Wind_2	6	141.6
Dansby_3	4	0.0
Loraine_Windpark_II	3	51.0
Wichita_Falls_Cogeneration_Plant	3	0.0
Green_Pastures_Wind_2	7	150.0
Bosque_County_CC_1	12	0.0
Silas_Ray_10	11	0.0
Javelina_Wind_Energy	3	250.0
V_H_Braunig_2	6	0.0
Rattlesnake_Den_Wind_1_G2	4	103.0
Green_Pastures_Wind_2	12	150.0
V_H_Braunig_1	11	0.0
T_H_Wharton_GT_52	10	0.0
Longhorn_Wind_North_U1	10	100.0
Jumbo_Road_Wind_2	11	153.6
Cedar_Bayou_4	10	504.0
BP_Chemicals_Green_Lake_Plant	8	8.0
Bull_Creek_Wind_Plant_U2	10	90.0
O_W_Sommers_2	12	0.0
Limestone_2	2	0.0
T_H_Wharton_GT_52	3	0.0
Gulf_Wind_I	5	141.6
Deer_Park_Energy_Center_1	6	1152.0
Greenville_Powerlane_IC2	8	0.0
Optim_Energy_Altura_Cogen	3	478.8
King_Mountain_Wind_NW	1	79.3
R_W_Miller_2	11	0.0
Corpus_Christi_Energy_Center	7	460.5
Dallas-Fort_Worth_Area_LFG	10	0.0
Logan's_Gap_Wind_I_U1	3	103.8
W_A_Parish_T1	4	0.0
J_K_Spruce_2	2	0.0
Spencer_5	2	0.0
Ferguson_Replacement	5	509.8
Ray_Olinger_3	6	0.0
Handley_4	6	0.0
Lake_Hubbard_2	1	0.0
Mountain_Creek_7	7	0.0
Pearsall_IC_Engine_Plant_A	1	50.6
Spinning_Spur_Wind_Two	10	161.0
J_K_Spruce_1	1	0.0
Cedar_Bayou_2	2	749.0
Buffalo_Gap_Wind_Farm_3	2	170.2
Morgan_Creek_2	4	0.0
Ector_County_Energy	5	0.0
Nueces_Bay_8	1	633.0
Bryan_Atkins_7	7	0.0
Loraine_Windpark_II	8	51.0
T_H_Wharton_GT_56	7	0.0
Spinning_Spur_3_Wind_2	11	98.0
W_A_Parish_6	2	0.0
Sweetwater_Wind_3B	7	0.0
Javelina_Wind_Energy	10	250.0
Graham_1	7	0.0
Oyster_Creek_Unit_VIII	4	404.5
Rattlesnake_Den_Wind_1_G2	11	103.0
Fayette_Power_Project_3	9	0.0
ExTex_La_Porte_Power_Station_AirPro_4	1	0.0
Fayette_Power_Project_1	9	0.0
Pearsall_3	5	20.0
Logan's_Gap_Wind_I_U1	8	103.8
Limestone_1	11	0.0
Cedar_Bayou_4	1	504.0
OCI_Alamo_2-St._Hedwig_Solar	4	4.4
Bull_Creek_Wind_Plant_U2	3	90.0
Papalote_Creek_Wind_Farm	3	179.9
Winchester_Power_Park_3	3	0.0
Mountain_Creek_8	3	0.0
Greens_Bayou_5	3	371.0
San_Jacinto_SES_CTG_2	8	81.0
Green_Pastures_Wind_1	1	150.0
King_Mountain_Wind_NW	10	79.3
Victoria_Texas_Plant	7	0.0
Notrees_Battery_Facility	11	36.0
Hydro_South_LZ	6	67.7
Cedar_Bayou_2	6	749.0
Sweeny_Cogen_Facility	11	372.59679
Greens_Bayou_82	3	0.0
Spencer_5	11	0.0
Winchester_Power_Park_4	10	0.0
Horse_Hollow_Wind_2	6	158.0
Blue_Wing_1_Solar	12	7.6
Nacogdoches_Power	11	0.0
Panhandle_Wind_1_U2	6	109.2
Spinning_Spur_Wind_Two	3	161.0
Gregory_Power_Facility	12	388.5
Morgan_Creek_2	3	0.0
Ector_County_Energy	12	0.0
Stephens_Ranch_Wind_1	4	68.1913499999983
Rio_Nogales_1	9	785.0
Bryan_Atkins_7	8	0.0
Stryker_Creek_2	3	0.0
Green_Mountain_Wind_(Brazos)_U1	2	99.0
V_H_Braunig_7	7	0.0
R_W_Miller_5	8	0.0
Stryker_Creek_2	2	0.0
Downie_Ranch_Solar_(OCI_Alamo_5)	5	94.9999999999996
TSTC_West_Texas_Wind	5	0.0
Penascal_Wind_3	11	100.8
Oak_Grove_SES_Unit_1	3	0.0
Sand_Hill_Energy_Center_GT_4	5	0.0
Sim_Gideon_1	5	0.0
Papalote_Creek_Wind_Farm	8	179.9
Sandow_U4	5	0.0
Sweetwater_Wind_2B	10	0.0
Magic_Valley_Station	10	670.2
Lamar_Power_Project_1	3	0.0
Big_Brown_1	8	0.0
DeCordova_3	6	0.0
Gulf_Wind_I	1	141.6
Logan's_Gap_Wind_I_U2	4	106.3
Dallas-Fort_Worth_Area_LFG	4	0.0
Pearsall_IC_Engine_Plant_A	2	50.6
Buffalo_Gap_Wind_Farm_1	5	120.6
Mesquite_Creek_Wind_2	8	105.6
Magic_Valley_Station	4	670.2
Magic_Valley_Wind_(Redfish)_1B	6	103.5
Morgan_Creek_4	5	0.0
Winchester_Power_Park_4	3	0.0
Greens_Bayou_82	12	0.0
T_H_Wharton_4	1	0.0
Pasadena_Cogeneration	4	743.6
Hydro_LCRA_LZ	10	280.0
Sweetwater_Wind_4-4A	7	0.0
Tenaska_Frontier_Station	11	0.0
Hydro_RCEC_LZ	11	0.0
Stephens_Ranch_Wind_2	8	165.0
Comanche_Peak_U2	5	268.561294
Morgan_Creek_2	10	0.0
Spinning_Spur_3_Wind_2	3	98.0
Rio_Nogales_1	2	0.0
Morgan_Creek_3	8	0.0
Blue_Summit_Wind_6	9	126.4
Green_Mountain_Wind_(Brazos)_U1	11	99.0
V_H_Braunig_7	8	0.0
Graham_1	9	0.0
Fayette_Power_Project_3	7	0.0
Miami_Wind_G2	10	144.3
Lamar_Power_Project_1	11	0.0
Bosque_County_CC_2	10	0.0
Penascal_Wind_3	12	100.8
Oak_Grove_SES_Unit_1	10	0.0
Notrees_Wind_Farm_2	9	60.0
Bosque_County_CC_1	7	0.0
Gregory_Power_Facility	5	388.5
Notrees_Wind_Farm_1	4	92.6
Sim_Gideon_1	12	0.0
Sweetwater_Wind_4-4B	12	0.0
South_Texas_U2	4	1295.0
Sweetwater_Wind_2B	3	0.0
V_H_Braunig_3	12	0.0
R_W_Miller_1	3	0.0
Sweetwater_Wind_2B	11	0.0
Forest_Creek_Wind_Farm	5	124.2
Longhorn_Wind_North_U2	12	100.0
Logan's_Gap_Wind_I_U2	11	106.3
Quail_Run_Energy_1	4	0.0
T_H_Wharton_GT_51	6	0.0
Buffalo_Gap_Wind_Farm_2_2	3	117.0
WKN_Mozart_Wind	7	0.0
Cameron_Wind	12	165.0
Greenville_Powerlane_IC3	2	0.0
Sand_Hill_Energy_Center_GT_7	3	0.0
Midlothian_2	12	0.0
Green_Power_2	6	0.0
Nacogdoches_Power	2	0.0
Midlothian_1	1	0.0
W_A_Parish_6	7	0.0
Twin_Oaks_1	1	0.0
Anacacho_Wind	5	99.8
Leon_Creek_Peaking_1	11	0.0
Tenaska_Frontier_Station	2	0.0
Twin_Oaks_1	11	0.0
Stryker_Creek_2	10	0.0
Stephens_Ranch_Wind_2	7	165.0
Odessa_Ector_Generating_Station_1	4	0.0
Stephens_Ranch_Wind_1	10	211.2
Panther_Creek_1	8	142.5
OCI_Alamo_4_Solar_(Bracketville)	2	37.6
W_A_Parish_1	5	0.0
Ray_Olinger_2	12	0.0
Handley_3	4	0.0
Sam_Rayburn_GT_2	9	0.0
Mountain_Creek_6	11	0.0
Sim_Gideon_3	1	0.0
Sam_Rayburn_GT_1	4	0.0
Miami_Wind_G2	3	144.3
Bosque_County_CC_2	1	0.0
Penascal_Wind_3	5	100.8
Barilla_Solar_(FS,_Pecos)	9	0.0
San_Jacinto_SES_CTG_1	7	81.0
T_H_Wharton_GT_54	5	0.0
Paris_Energy_Center_1	9	0.0
Sweetwater_Wind_2A	5	0.0
Dallas-Fort_Worth_Area_LFG	7	0.0
V_H_Braunig_3	5	0.0
R_W_Miller_1	10	0.0
Greens_Bayou_74	9	0.0
Forest_Creek_Wind_Farm	12	124.2
Longhorn_Wind_North_U2	7	100.0
Lone_Star_Wind_2_(Post_Oak)_U1	5	100.0
Jumbo_Road_Wind_1	6	146.2
Permian_Basin_1	11	0.0
Tenaska_Gateway_Station	5	0.0
Sweetwater_Wind_4-5	10	0.0
Buffalo_Gap_Wind_Farm_2_2	8	117.0
Lone_Star_Wind_2_(Post_Oak)_U2	1	100.0
Greenville_Powerlane_IC3	11	0.0
Sand_Hill_Energy_Center_GT_7	8	0.0
Midlothian_2	11	0.0
Colorado_Bend_Energy_Center_1	6	233.0
Panther_Creek_3	2	199.5
Inadale_Wind	7	196.6
Anacacho_Wind	12	99.8
Stanton_Wind_Energy	8	120.0
Cameron_Wind	5	165.0
Capricorn_Ridge_Wind_4	11	112.5
Trinity_Hills_Wind_1	4	117.5
B_M_Davis_1	2	330.0
Callahan_Wind	4	114.0
Sandy_Creek_1	9	0.0
Ray_Olinger_2	5	0.0
Handley_3	3	0.0
Blue_Summit_Wind_5	3	9.0
Inadale_Wind	2	196.6
Desert_Sky_Wind_Farm_2	5	76.5
Goldthwaite_Wind_1	8	148.6
SunEdison_Valley_Road_Solar	6	9.9
Bayou_Cogen_Plant	12	165.6
Greens_Bayou_5	9	371.0
Ingleside_Cogeneration	11	478.4
Panda_Sherman	1	0.0
Sand_Hill_Energy_Center_GT_1	8	0.0
Notrees_Wind_Farm_2	7	60.0
Paris_Energy_Center_1	2	0.0
South_Texas_U1	7	1286.0
Sweetwater_Wind_2A	12	0.0
Silas_Ray_10	9	0.0
Roscoe_Wind_Farm	9	209.0
ExTex_La_Porte_Power_Station_AirPro_4	8	0.0
Forest_Creek_Wind_Farm	11	124.2
R_W_Miller_2	9	0.0
Pearsall_2	6	22.0
Los_Vientos_Wind_III	5	200.0
Buffalo_Gap_Wind_Farm_2_1	4	115.5
Sweetwater_Wind_4-5	5	0.0
Lake_Hubbard_1	10	0.0
