LOAD_ZONE	TIMEPOINT	zone_demand_mw
South	2156	15892.68444
South	2157	15374.35752
South	2158	14000.14831
South	2159	12426.62474
South	2160	11496.41588
Northeast	1417	2747.318827
Northeast	1418	2716.325148
Northeast	1419	2703.57795
Northeast	1420	2709.742906
Northeast	1421	2722.256965
Northeast	1422	2780.202632
Northeast	1423	2875.020767
Northeast	1424	2954.617547
Northeast	1425	3004.050742
Northeast	1426	3020.778196
Northeast	1427	3016.601198
Northeast	1428	2999.346935
Northeast	1429	2990.688101
Northeast	1430	2977.303506
Northeast	1431	2976.388053
Northeast	1432	2984.227758
Northeast	1433	3004.098114
Northeast	1434	3013.273326
Northeast	1435	3025.908375
Northeast	1436	3080.510383
Northeast	1437	3032.983249
Northeast	1438	2974.544185
Northeast	1439	2893.503054
Northeast	1440	2799.983312
Northeast	1441	2757.177494
Northeast	1442	2729.340032
Northeast	1443	2721.420933
Northeast	1444	2743.32358
Northeast	1445	2789.490229
Northeast	1446	2864.866465
Northeast	1447	2975.748099
Northeast	1448	3129.916768
Northeast	1449	3300.83185
Northeast	1450	3459.349291
Northeast	1451	3555.208241
Northeast	1452	3629.088418
Northeast	1453	3678.129404
Northeast	1454	3677.778438
Northeast	1455	3634.617124
Northeast	1456	3560.055639
Northeast	1457	3520.74118
Northeast	1458	3555.123733
Northeast	1459	3667.832236
Northeast	1460	3875.880535
Northeast	1461	3938.347877
Northeast	1462	3931.283214
Northeast	1463	3850.869189
Northeast	1464	3789.890092
Northeast	1465	3777.122404
Northeast	1466	3783.524829
Northeast	1467	3802.320478
Northeast	1468	3841.314973
Northeast	1469	3896.323798
Northeast	1470	4047.950706
Northeast	1471	4264.092537
Northeast	1472	4307.553674
Northeast	1473	4241.837874
Northeast	1474	4176.314577
Northeast	1475	4074.718074
Northeast	1476	3937.21032
Northeast	1477	3782.712512
Northeast	1478	3664.018825
Northeast	1479	3577.391071
Northeast	1480	3511.441608
Northeast	1481	3532.974047
Northeast	1482	3605.87965
Northeast	1483	3738.628965
Northeast	1484	3841.837036
Northeast	1485	3829.461984
Northeast	1486	3758.839615
Northeast	1487	3609.256933
Northeast	1488	3476.659658
Northeast	1489	3412.792706
Northeast	1490	3391.349585
Northeast	1491	3401.488469
Northeast	1492	3420.601369
Northeast	1493	3484.65116
Northeast	1494	3622.918518
Northeast	1495	3837.32659
Northeast	1496	3875.169318
Northeast	1497	3740.00605
Northeast	1498	3613.559972
Northeast	1499	3476.617231
Northeast	1500	3319.871138
Northeast	1501	3194.927338
Northeast	1502	3129.387067
Northeast	1503	3061.48452
Northeast	1504	3025.484179
Northeast	1505	3027.656537
Northeast	1506	3031.739396
Northeast	1507	3127.451846
Northeast	1508	3255.900639
Northeast	1509	3273.048341
Northeast	1510	3216.150185
Northeast	1511	3117.205335
Northeast	1512	3015.248752
Northeast	1513	2955.811634
Northeast	1514	2934.521534
