LOAD_ZONE	TIMEPOINT	zone_demand_mw
Northeast	7656	2242.356352
Northeast	7657	2166.710174
Northeast	7658	2103.790434
Northeast	7659	2076.491332
Northeast	7660	2095.80021
Northeast	7661	2176.151616
Northeast	7662	2340.858676
Northeast	7663	2567.589502
Northeast	7664	2727.096806
Northeast	7665	2795.147136
Northeast	7666	2814.302586
Northeast	7667	2804.923778
Northeast	7668	2774.832114
Northeast	7669	2732.334122
Northeast	7670	2686.005014
Northeast	7671	2641.89107
Northeast	7672	2611.338224
Northeast	7673	2606.49626
Northeast	7674	2696.917886
Northeast	7675	2874.895626
Northeast	7676	2871.704402
Northeast	7677	2828.579844
Northeast	7678	2726.021436
Northeast	7679	2534.972244
Northeast	7680	2352.034302
Northeast	7681	2172.523174
Northeast	7682	2131.000338
Northeast	7683	2126.204544
Northeast	7684	2163.23381
Northeast	7685	2272.52329
Northeast	7686	2516.578216
Northeast	7687	2906.56885
Northeast	7688	3096.077548
Northeast	7689	3067.21348
Northeast	7690	3046.62045
Northeast	7691	3034.572326
Northeast	7692	3014.992
Northeast	7693	2964.374784
Northeast	7694	2942.015782
Northeast	7695	2933.230808
Northeast	7696	2948.570386
Northeast	7697	3017.099174
Northeast	7698	3191.174682
Northeast	7699	3335.487176
Northeast	7700	3304.326514
Northeast	7701	3239.984236
Northeast	7702	3094.122744
Northeast	7703	2857.571618
Northeast	7704	2641.972374
Northeast	7705	2492.62286
Northeast	7706	2428.766464
Northeast	7707	2400.094796
Northeast	7708	2408.005932
Northeast	7709	2480.43364
Northeast	7710	2699.1069
Northeast	7711	3032.909964
Northeast	7712	3157.800192
Northeast	7713	3132.88668
Northeast	7714	3126.594378
Northeast	7715	3132.708988
Northeast	7716	3123.37055
Northeast	7717	3094.372872
Northeast	7718	3056.974622
Northeast	7719	3009.528046
Northeast	7720	2976.383884
Northeast	7721	2994.54045
Northeast	7722	3108.630056
Northeast	7723	3223.096148
Northeast	7724	3175.300226
Northeast	7725	3096.005604
Northeast	7726	2956.05144
Northeast	7727	2734.988218
Northeast	7728	2526.76802
Northeast	7729	2378.64125
Northeast	7730	2322.712612
Northeast	7731	2286.946056
Northeast	7732	2309.359912
Northeast	7733	2381.875818
Northeast	7734	2599.172422
Northeast	7735	2939.095624
Northeast	7736	3078.131152
Northeast	7737	3034.309986
Northeast	7738	3010.01627
Northeast	7739	2979.598254
Northeast	7740	2876.662992
Northeast	7741	2769.605004
Northeast	7742	2695.151684
Northeast	7743	2630.273532
Northeast	7744	2583.269464
Northeast	7745	2578.889822
Northeast	7746	2655.139288
Northeast	7747	2849.891594
Northeast	7748	2872.096628
Northeast	7749	2848.35677
Northeast	7750	2738.744284
Northeast	7751	2547.710032
Northeast	7752	2354.411818
Northeast	7753	2229.30398
Northeast	7754	2181.464272
Northeast	7755	2171.000574
Northeast	7756	2195.972126
Northeast	7757	2293.372858
Northeast	7758	2512.738892
Northeast	7759	2853.150442
Northeast	7760	2999.957684
Northeast	7761	2920.607098
Northeast	7762	2851.002654
Northeast	7763	2761.469886
Northeast	7764	2687.799244
Northeast	7765	2646.03677
Northeast	7766	2619.002738
Northeast	7767	2572.680218
Northeast	7768	2530.506434
Northeast	7769	2523.149334
Northeast	7770	2550.254086
Northeast	7771	2659.442478
Northeast	7772	2632.422956
Northeast	7773	2574.544184
Northeast	7774	2494.300084
Northeast	7775	2373.447654
Northeast	7776	2214.953392
Northeast	7777	2110.510856
Northeast	7778	2055.338506
Northeast	7779	2031.57297
Northeast	7780	2040.643242
Northeast	7781	2088.529252
Northeast	7782	2180.05658
Northeast	7783	2312.135318
Northeast	7784	2445.106528
Northeast	7785	2547.342448
Northeast	7786	2625.035376
Northeast	7787	2672.809688
Northeast	7788	2632.692554
Northeast	7789	2546.69359
Northeast	7790	2463.793352
Northeast	7791	2401.787712
Northeast	7792	2365.029232
Northeast	7793	2366.789468
Northeast	7794	2459.908944
Northeast	7795	2557.19502
Northeast	7796	2529.99019
Northeast	7797	2487.99104
Northeast	7798	2422.336176
Northeast	7799	2320.776884
Northeast	7800	2200.522748
Northeast	7801	2098.153872
Northeast	7802	2036.864498
Northeast	7803	2008.17985
Northeast	7804	2011.472428
Northeast	7805	2048.30895
Northeast	7806	2127.363876
Northeast	7807	2248.875578
Northeast	7808	2383.158042
Northeast	7809	2513.40503
Northeast	7810	2592.021322
Northeast	7811	2608.652192
Northeast	7812	2616.72182
Northeast	7813	2626.16471
Northeast	7814	2563.649068
Northeast	7815	2464.588422
Northeast	7816	2402.621722
Northeast	7817	2396.048224
Northeast	7818	2493.75403
Northeast	7819	2706.355016
Northeast	7820	2739.964744
Northeast	7821	2709.463214
Northeast	7822	2618.185146
Northeast	7823	2453.265906
